,Unnamed: 0,area/volume,h_range_max_koe,Tc,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,num_of_magn_ions,Tn-Tb/Tn,Aex,core_c/a,core,shell,formula,core_atomic_percent,core_pauling_electronegativity,shell_atomic_percent,shell,core_sum_vec,core_sum_work_function,shell_sum_vec,shell_sum_work_function
837,856,0.25,10,858,10,0.0013,345.785,70.1688,142.541,0,1.4,1,5,1,1,5.142692,74.87633512,90,90,3.788512,90,90,90,0.4166666667,0.8645833333,67.94224223,1.708366274,Fe3O4,Fe2O3,Fe3O4-Fe2O3,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,"{'Fe': 40.0, 'O': 60.0}",279.6,685.7142857,201.4285714,680,188
838,857,0.375,1,1400,300,46.124,46,5.6758,3,1,0,1,1,1,1,2.489759746,60,60,60,4.961992,90,90,90,0.5,-0.6925373134,313.6025557,1,Co,MnF2,Co-MnF2,{'Co': 100.0},188,"{'Mn': 33.33333333333333, 'F': 66.66666666666666}",51.66666667,900,500,233.3333333,136.6666667
839,858,0.375,1,1400,14,11.6987,175.5,3.9571,39.1,0,0,1,1,1,1,2.489759746,60,60,60,4.961992,90,90,90,0.5,-2.71641791,313.6025557,1,Co,MnF2,Co-MnF2,{'Co': 100.0},188,"{'Mn': 33.33333333333333, 'F': 66.66666666666666}",51.66666667,900,500,233.3333333,136.6666667
840,859,0.1124606388,30,200,5,48.4,4222.5,41.47,543.94,0,4,1,1,1,1,3.451777208,98.9781769,95.90043925,114.0075735,3.43396276,89.99988972,60.03562403,59.97819011,0.4,0.8305084746,43.71000419,1.227908986,MnGeTe,MnO,GeMnTe-MnO,"{'Mn': 33.33333333333333, 'Ge': 33.33333333333333, 'Te': 33.33333333333333}",121.6666667,"{'Mn': 50.0, 'O': 50.0}",249.5,433.3333333,301.6666667,650,205
841,860,0.06033546519,30,200,10,55,2564.65,34.3,284.39,0,0,0,1,1,1,2.924839357,90,90,119.9999855,3.43396276,89.99988972,60.03562403,59.97819011,0.4,0.8305084746,43.71000419,1.176906346,MnGeTe,MnO,GeMnTe-MnO,"{'Mn': 33.33333333333333, 'Ge': 33.33333333333333, 'Te': 33.33333333333333}",121.6666667,"{'Mn': 50.0, 'O': 50.0}",249.5,433.3333333,301.6666667,650,205
842,861,0.07386251723,30,200,20,56,855.25,21,25.25,0,0,0,1,1,1,2.924839357,90,90,119.9999855,3.43396276,89.99988972,60.03562403,59.97819011,0.4,0.8305084746,43.71000419,1.176906346,MnGeTe,MnO,GeMnTe-MnO,"{'Mn': 33.33333333333333, 'Ge': 33.33333333333333, 'Te': 33.33333333333333}",121.6666667,"{'Mn': 50.0, 'O': 50.0}",249.5,433.3333333,301.6666667,650,205
843,862,0.375,40,1140,2,19.9104,500,11.2458,35,0,0.7163,1,5,1,1,2.489759746,60,60,60,2.416394474,109.4712206,109.4712206,109.4712206,1,0.8822269807,353.8329562,1,Co,Ni,Co-Ni,{'Co': 100.0},188,{'Ni': 100.0},191,900,500,1000,515
844,863,0.375,40,1140,2,24.2,1100,13.54,144,0,0.7495,1,5,1,1,2.489759746,60,60,60,2.416394474,109.4712206,109.4712206,109.4712206,1,0,353.8329562,1,Co,Ni,Co-Ni,{'Co': 100.0},188,{'Ni': 100.0},191,900,500,1000,515
845,864,0.375,40,1140,2,24.2,1100,13.54,585,0,0.79028,1,5,1,1,2.489759746,60,60,60,2.416394474,109.4712206,109.4712206,109.4712206,1,-1,353.8329562,1,Co,Ni,Co-Ni,{'Co': 100.0},188,{'Ni': 100.0},191,900,500,1000,515
846,865,0.2307692308,10,820,50,86,479,39.3,105,0,9.1,0,5,1,1,3.788512,90,90,90,5.142692,74.87633512,90,90,0.4166666667,0.8333333333,80.42335377,1,Fe2O3,Fe3O4,Fe2O3-Fe3O4,"{'Fe': 40.0, 'O': 60.0}",279.6,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,680,188,685.7142857,201.4285714
847,866,0.375,10,770,50,55,210,38.99,50,0,6.6,0,5,1,1,3.788512,90,90,90,5.142692,74.87633512,90,90,0.4166666667,0.9160545645,75.51949073,1,Fe2O3,Fe3O4,Fe2O3-Fe3O4,"{'Fe': 40.0, 'O': 60.0}",279.6,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,680,188,685.7142857,201.4285714
848,867,0.4285714286,10,1065.2,5,51.6237,1401.15,19.0796,10.282,0,2.4634,1,5,1,1,2.489759746,60,60,60,3.011828164,107.2949512,89.50258333,120.0378437,0.6666666667,0.8281786942,264.1795509,1,Co,CoO,Co-CoO,{'Co': 100.0},188,"{'Co': 50.0, 'O': 50.0}",266,900,500,750,250
849,868,0.25,10,816.4,5,43.1566,1058.6,7.5532325,9.4,1,0.0134375,1,5,1,1,2.489759746,60,60,60,3.011828164,107.2949512,89.50258333,120.0378437,0.6666666667,0.8281786942,202.4748267,1,Co,CoO,Co-CoO,{'Co': 100.0},188,"{'Co': 50.0, 'O': 50.0}",266,900,500,750,250
850,869,0.375,10,1065.2,5,51.6237,645.68,19.0796,161.6,0,2.4634,1,5,1,1,2.489759746,60,60,60,3.011828164,107.2949512,89.50258333,120.0378437,0.6666666667,0.8281786942,264.1795509,1,Co,CoO,Co-CoO,{'Co': 100.0},188,"{'Co': 50.0, 'O': 50.0}",266,900,500,750,250
851,870,0.2307692308,10,1065.2,5,51.6237,423.4,19.0796,80.8,0,2.4634,1,5,1,1,2.489759746,60,60,60,3.011828164,107.2949512,89.50258333,120.0378437,0.6666666667,0.8281786942,264.1795509,1,Co,CoO,Co-CoO,{'Co': 100.0},188,"{'Co': 50.0, 'O': 50.0}",266,900,500,750,250
852,871,0.03488372093,42,1388,10,12,824.485,3.3735,393.601,0,1.1335,1,5,1,1.306990881,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,0.4462540717,136.8903252,1,Co,Cr2O3,Co–Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
853,872,0.03488372093,50,1388,10,25,734,11.185,106.34,0,1.05,1,5,1,1.137566138,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,0.4788273616,136.8903252,1,Co,Cr2O3,Co–Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
854,873,0.03488372093,50,1388,10,70,305.85,14.728,44.72,0,1.398,1,5,1,1.137566138,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,0.4462540717,136.8903252,1,Co,Cr2O3,Co–Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
855,874,0.03488372093,19.2,1388,10,12,553.217,1.92,287.26,0,0.61,1,0,1,1.776859504,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,0.2938110749,136.8903252,1,Co,Cr2O3,Co–Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
856,875,0.03488372093,19.2,1388,10,25,635.65,9.122,71.72,0,0.203,1,0,1,1.776859504,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,0.2938110749,136.8903252,1,Co,Cr2O3,Co–Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
857,876,0.03488372093,19.2,1388,10,70,239.36,10.86,15.892,0,0.11,1,0,1,1.776859504,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,0.1928338762,136.8903252,1,Co,Cr2O3,Co–Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
858,877,0.1428571429,15,789,77,55.5,11435,50.5,755,0,12.615,1,1.2,1,1.51493291,5.932913866,120.4947892,120.20238,89.39747524,0,0,0,0,0.4285714286,0.5949367089,66.49346492,1,Fe2CoO4,0,CoFe2O4,"{'Fe': 28.57142857142857, 'Co': 14.285714285714285, 'O': 57.14285714285714}",275.7142857,{},0,700,205.7142857,0,0
859,878,0.0426742532,20,1388,50,112.25,249,32.5,110,0,9.5,1,2.6,1,1,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,-0.1290322581,136.8903252,1,Co,Cr2O3,Co-Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
860,879,0.4761904762,20,1388,50,40.5,355,18.4,85,0,3.766,1,3,1,1,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,-0.1290322581,136.8903252,1,Co,Cr2O3,Co-Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
861,880,0.05917159763,20,1388,50,93.385,1037,43.74,427,0,13.183,1,1.2,1,1,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,-0.1290322581,136.8903252,1,Co,Cr2O3,Co-Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
862,881,0.3896103896,20,1388,50,24.76,315,11.212,150,0,5.412,1,3,1,1,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,-0.1290322581,136.8903252,1,Co,Cr2O3,Co-Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
863,882,0.06629834254,20,1388,50,67.385,349,35.475,194,0,7.475,1,2.6,1,1,2.489759746,60,60,60,5.472539806,117.5959333,119.9996129,90.00006706,0.5,-0.1290322581,136.8903252,1,Co,Cr2O3,Co-Cr2O3,{'Co': 100.0},188,"{'Cr': 40.0, 'O': 60.0}",272.8,900,500,600,180
864,883,0.4545454545,50,498,10,8.74E-05,838.947,2.67E-05,850,0,4.14E-06,1,1,1,1,2.993267858,60,60,60,0,0,0,0,0.5,0.2469483568,249.5600245,1,CuO,0,CuO,"{'Cu': 50.0, 'O': 50.0}",267,{},0,850,232.5,0,0
865,884,0.5,50,858,5,66.3,1396.42,23.7,320.09,0,0,0,4,1,5.3,5.142692,74.87633512,90,90,3.788512,90,90,90,0.4166666667,0.8526315789,67.94224223,1.708366274,Fe3O4,Fe2O3,Fe3O4-Fe2O3,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,"{'Fe': 40.0, 'O': 60.0}",279.6,685.7142857,201.4285714,680,188
866,885,0.5,50,858,5,66.3,1657.3,22,494.33,0,0,0,0.4,1,5.033333333,5.142692,74.87633512,90,90,3.788512,90,90,90,0.4166666667,0.8526315789,67.94224223,1.708366274,Fe3O4,Fe2O3,Fe3O4-Fe2O3,"{'Fe': 42.857142857142854, 'O': 57.14285714285714}",275,"{'Fe': 40.0, 'O': 60.0}",279.6,685.7142857,201.4285714,680,188
867,886,0.3333333333,30,1025.4,10,60.5,3388,26,98,1,0,0,0,1,1,3.011828164,107.2949512,89.50258333,120.0378437,2.949546031,60,60,60,0.3333333333,0.3174061433,521.4700784,1.757954164,CoO,Au,CoO-Au,"{'Co': 50.0, 'O': 50.0}",266,{'Au': 100.0},0,750,250,0,0
868,887,0.3333333333,30,865.2,75,61.7,2565.5,34,65.5,1,0,0,0,1,1,3.011828164,107.2949512,89.50258333,120.0378437,2.949546031,60,60,60,0.3333333333,0.3174061433,439.999914,1.757954164,CoO,Au,CoO-Au,"{'Co': 50.0, 'O': 50.0}",266,{'Au': 100.0},0,750,250,0,0
869,888,0.12,10,820,85,113,280.65,23.1,51.65,0,3.45,1,5,0.805995977,1,5.472539806,117.5959333,119.9996129,90.00006706,2.489759746,60,60,60,0.5,0.9540983607,164.6745236,1.000013176,Cr2O3,Co,Cr2O3-Co,"{'Cr': 40.0, 'O': 60.0}",272.8,{'Co': 100.0},188,600,180,900,500
870,889,0.12,10,820,100,46.6082,269.355,22.9,58.865,0,2.905,1,5,0.805995977,1,5.472539806,117.5959333,119.9996129,90.00006706,2.489759746,60,60,60,0.5,0.9540983607,164.6745236,1.000013176,Cr2O3,Co,Cr2O3-Co,"{'Cr': 40.0, 'O': 60.0}",272.8,{'Co': 100.0},188,600,180,900,500
871,890,0.12,10,820,120,46.6082,262.097,23.44,58.097,0,2.56,1,5,0.805995977,1,5.472539806,117.5959333,119.9996129,90.00006706,2.489759746,60,60,60,0.5,0.9540983607,164.6745236,1.000013176,Cr2O3,Co,Cr2O3-Co,"{'Cr': 40.0, 'O': 60.0}",272.8,{'Co': 100.0},188,600,180,900,500
872,891,0.12,10,830,160,46.6082,255.65,22.49,49.197,0,3.53,1,5,0.805995977,1,5.472539806,117.5959333,119.9996129,90.00006706,2.489759746,60,60,60,0.5,0.9540983607,166.6827495,1.000013176,Cr2O3,Co,Cr2O3-Co,"{'Cr': 40.0, 'O': 60.0}",272.8,{'Co': 100.0},188,600,180,900,500
873,892,0.12,10,830,180,46.6082,252.4,22.665,46.4,0,2.845,1,5,0.805995977,1,5.472539806,117.5959333,119.9996129,90.00006706,2.489759746,60,60,60,0.5,0.9540983607,166.6827495,1.000013176,Cr2O3,Co,Cr2O3-Co,"{'Cr': 40.0, 'O': 60.0}",272.8,{'Co': 100.0},188,600,180,900,500
874,893,0.12,10,830,200,46.0694,245.1625,21.8,42.7365,0,3.36,1,5,0.805995977,1,5.472539806,117.5959333,119.9996129,90.00006706,2.489759746,60,60,60,0.5,0.9540983607,166.6827495,1.000013176,Cr2O3,Co,Cr2O3-Co,"{'Cr': 40.0, 'O': 60.0}",272.8,{'Co': 100.0},188,600,180,900,500
875,894,0.12,10,830,250,45.848,229.436,21.37,33.467,0,2.41,1,5,0.805995977,1,5.472539806,117.5959333,119.9996129,90.00006706,2.489759746,60,60,60,0.5,0.9540983607,166.6827495,1.000013176,Cr2O3,Co,Cr2O3-Co,"{'Cr': 40.0, 'O': 60.0}",272.8,{'Co': 100.0},188,600,180,900,500
876,895,0.12,10,830,300,45.2214,216.5,20.85,10.853,0,1.55,1,5,0.805995977,1,5.472539806,117.5959333,119.9996129,90.00006706,2.489759746,60,60,60,0.5,0.9540983607,166.6827495,1.000013176,Cr2O3,Co,Cr2O3-Co,"{'Cr': 40.0, 'O': 60.0}",272.8,{'Co': 100.0},188,600,180,900,500
877,896,0.12,10,830,320,45.2214,213.3,21.3735,0.4,0,0.3445,1,5,0.805995977,1,5.472539806,117.5959333,119.9996129,90.00006706,2.489759746,60,60,60,0.5,0.9540983607,166.6827495,1.000013176,Cr2O3,Co,Cr2O3-Co,"{'Cr': 40.0, 'O': 60.0}",272.8,{'Co': 100.0},188,600,180,900,500
878,897,0.625,50,43,10,8.6,4094.074,1.65,1073.211,0,0.683,1,7,1,1,3.43396276,89.99988972,60.03562403,59.97819011,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.6631147541,2.74695295,1.002542701,MnO,Mn3O4,MnO-Mn3O4,"{'Mn': 50.0, 'O': 50.0}",249.5,"{'Mn': 42.857142857142854, 'O': 57.14285714285714}",263,650,205,642.8571429,175.7142857
879,898,0.253164557,70,43,10,15.13,7101.82,6.1,1014.42,0,1,1,5,0.805995977,1,3.43396276,89.99988972,60.03562403,59.97819011,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.6631147541,2.74695295,1.002542701,MnO,Mn3O4,MnO-Mn3O4,"{'Mn': 50.0, 'O': 50.0}",249.5,"{'Mn': 42.857142857142854, 'O': 57.14285714285714}",263,650,205,642.8571429,175.7142857
880,899,0.253164557,70,43,10,9.999,3007.25,3,108.7,0,0.4,1,5,0.805995977,1,3.43396276,89.99988972,60.03562403,59.97819011,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.6631147541,2.74695295,1.002542701,MnO,Mn3O4,MnO-Mn3O4,"{'Mn': 50.0, 'O': 50.0}",249.5,"{'Mn': 42.857142857142854, 'O': 57.14285714285714}",263,650,205,642.8571429,175.7142857
881,900,0.253164557,70,43,10,7.5,6739.5,2.5,1594.06,0,0.766,1,5,0.805995977,1,3.43396276,89.99988972,60.03562403,59.97819011,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.6631147541,2.74695295,1.002542701,MnO,Mn3O4,MnO-Mn3O4,"{'Mn': 50.0, 'O': 50.0}",249.5,"{'Mn': 42.857142857142854, 'O': 57.14285714285714}",263,650,205,642.8571429,175.7142857
882,901,0.253164557,70,43,10,5.723,5434.7825,1.633,1521.7395,0,0.633,1,5,0.805995977,1,3.43396276,89.99988972,60.03562403,59.97819011,6.348074159,117.4929608,89.99975597,117.6525217,0.4444444444,0.6631147541,2.74695295,1.002542701,MnO,Mn3O4,MnO-Mn3O4,"{'Mn': 50.0, 'O': 50.0}",249.5,"{'Mn': 42.857142857142854, 'O': 57.14285714285714}",263,650,205,642.8571429,175.7142857
883,902,0.075,50,766.6,4,20.26,1668.845,2.389,707.745,0,1.019,1,1,1,1,4.722105038,87.89424412,87.89424412,87.89424412,4.973215822,116.7863377,110.2242131,101.7499289,0.3333333333,0.1294117647,115.6093,1.286544072,CaSm,MnO3,Sm0.5Ca0.5MnO3,"{'Ca': 50.0, 'Sm': 50.0}",50,"{'Mn': 25.0, 'O': 75.0}",296.75,100,143.5,625,102.5
884,903,0.04285714286,50,555,4,18.882,1538.93,1.665,759.29,0,0.887,1,1,1,1,4.706118999,93.41343078,93.8941667,87.89425753,4.973215822,116.7863377,110.2242131,101.7499289,0.3333333333,-0.03647058824,83.69835835,1.193914708,CaSm,MnO3,Sm0.5Ca0.5MnO3,"{'Ca': 50.0, 'Sm': 50.0}",50,"{'Mn': 25.0, 'O': 75.0}",296.75,100,143.5,625,102.5
885,904,0.025,50,317,4,14.08,1272.717,0.7225,870.117,0,0.5335,1,1,1,1,4.796869126,88.44873126,93.57676204,93.57675778,4.973215822,116.7863377,110.2242131,101.7499289,0.3333333333,-0.2058823529,47.80608936,1.186907831,CaSm,MnO3,Sm0.5Ca0.5MnO3,"{'Ca': 50.0, 'Sm': 50.0}",50,"{'Mn': 25.0, 'O': 75.0}",296.75,100,143.5,625,102.5
886,905,0.04285714286,50,555,4,19,1520,2.4,780,0,0.98,1,1,1,1,4.706118999,93.41343078,93.8941667,87.89425753,4.973215822,116.7863377,110.2242131,101.7499289,0.3333333333,-0.03647058824,83.69835835,1.193914708,CaSm,MnO3,Sm0.5Ca0.5MnO3,"{'Ca': 50.0, 'Sm': 50.0}",50,"{'Mn': 25.0, 'O': 75.0}",296.75,100,143.5,625,102.5
887,906,2,90,678.2,150,0.415,7381.608,5.2547,1171.432,0,0,0,1,0.1338866277,16.66666667,3.801716,90,90,90,3.120572,90,90,90,0.1428571429,0.7131147541,325.997926,1,CaMnO3,GS,CaMnO3,"{'Ca': 20.0, 'Mn': 20.0, 'O': 60.0}",257.4,"{'G': 50.0, 'S': 50.0}",129,540,139.4,300,0
888,907,2,90,1119.4,120,0.785,708.85,0.2205,1,0,0.0035,1,1,0.1338866277,16.66666667,3.801716,90,90,90,3.120572,90,90,90,0.1428571429,0.7131147541,538.0744299,1,CaMnO3,GS,CaMnO3,"{'Ca': 20.0, 'Mn': 20.0, 'O': 60.0}",257.4,"{'G': 50.0, 'S': 50.0}",129,540,139.4,300,0
889,908,2,90,1119.4,90,1.135,6371.85,0.633,660.75,0,0.173,1,1,0.1338866277,16.66666667,3.801716,90,90,90,3.120572,90,90,90,0.1428571429,0.7131147541,538.0744299,1,CaMnO3,GS,CaMnO3,"{'Ca': 20.0, 'Mn': 20.0, 'O': 60.0}",257.4,"{'G': 50.0, 'S': 50.0}",129,540,139.4,300,0
890,909,2,90,1119.4,90,1.15,6462.265,0.645,896.265,0,0.165,1,1,0.1338866277,16.66666667,3.801716,90,90,90,3.120572,90,90,90,0.1428571429,0.7131147541,538.0744299,1,CaMnO3,GS,CaMnO3,"{'Ca': 20.0, 'Mn': 20.0, 'O': 60.0}",257.4,"{'G': 50.0, 'S': 50.0}",129,540,139.4,300,0
891,910,2,90,1119.4,10,0.5,7358.49,0.23,1479.902,0,0.6,1,1,0.1338866277,16.66666667,3.801716,90,90,90,3.120572,90,90,90,0.1428571429,0.7131147541,538.0744299,1,CaMnO3,GS,CaMnO3,"{'Ca': 20.0, 'Mn': 20.0, 'O': 60.0}",257.4,"{'G': 50.0, 'S': 50.0}",129,540,139.4,300,0
892,911,2,90,446.4,5,3.755,15645.5,0.786,484.5,0,0.01,1,9,0.1338866277,16.66666667,3.801716,90,90,90,3.120572,90,90,90,0.1428571429,0.7131147541,214.5760457,1,CaMnO3,GS,CaMnO3,"{'Ca': 20.0, 'Mn': 20.0, 'O': 60.0}",257.4,"{'G': 50.0, 'S': 50.0}",129,540,139.4,300,0
893,912,2,90,361.8,50,3.8165,11452.75,0.98,162.43,0,0.02,1,9,0.1338866277,16.66666667,3.801716,90,90,90,3.120572,90,90,90,0.1428571429,0.7131147541,173.9104241,1,CaMnO3,GS,CaMnO3,"{'Ca': 20.0, 'Mn': 20.0, 'O': 60.0}",257.4,"{'G': 50.0, 'S': 50.0}",129,540,139.4,300,0
894,913,2,90,666.8,100,3.337,5698.925,0.735,213.995,0,0,0,9,0.1338866277,16.66666667,3.801716,90,90,90,3.120572,90,90,90,0.1428571429,0.7131147541,320.5181614,1,CaMnO3,GS,CaMnO3,"{'Ca': 20.0, 'Mn': 20.0, 'O': 60.0}",257.4,"{'G': 50.0, 'S': 50.0}",129,540,139.4,300,0
895,914,0.06666666667,10,260,10,8,500,0.7,820,0,0.9,1,5,1,1,5.527028,90,90,90,0,0,0,0,0.3,0.52,23.83453261,1.410928243,CaNdMn2O6,0,Nd0.5Ca0.5MnO3,"{'Ca': 10.0, 'Nd': 10.0, 'Mn': 20.0, 'O': 60.0}",247.4,{},0,520,110.7,0,0
896,915,0.2,50,1388,200,15.6206,900,0.006776,318,0,0,0,0.2,1,1,2.489759746,60,60,60,3.011828164,107.2949512,89.50258333,120.0378437,0.6666666667,0.2491467577,344.2369665,1,Co,CoO,Co-CoO,{'Co': 100.0},188,"{'Co': 50.0, 'O': 50.0}",266,900,500,750,250
897,916,0.2142857143,40,45,5,5.1,710.65,1.35,710.65,0,0.87,1,1,0.805995977,1,2.521433,90,90,90,2.489759746,60,60,60,0.6666666667,0.4505494505,13.55552481,1,CrN,Co,CrN-Co,"{'Cr': 50.0, 'N': 50.0}",235,{'Co': 100.0},188,550,225,900,500
898,917,0.4285714286,50,1006.4,10,43.543,185,24.256,9,0.6,0,0,0.5,1,1,2.459351531,109.469122,109.4670629,109.4595825,5.472539806,117.5959333,119.9996129,90.00006706,0.5,0.009677419355,99.25534819,1.000148021,Fe,Cr2O3,Fe-Cr2O3,{'Fe': 100.0},183,"{'Cr': 40.0, 'O': 60.0}",272.8,800,470,600,180
899,918,0.3333333333,10,1043,4.2,95,820,41.1,360,0,0.1,1,5,1,1,2.459351531,109.469122,109.4670629,109.4595825,2.920997,90,90,90,0.5,-1.9,267.8023976,1.000148021,Fe,MnO2,Fe-MnO2,{'Fe': 100.0},183,"{'Mn': 33.33333333333333, 'O': 66.66666666666666}",281,800,470,633.3333333,136.6666667
900,919,0.3333333333,10,1043,4.2,14.2,770,5.2,470,0,0.6,1,5,1,1,2.459351531,109.469122,109.4670629,109.4595825,2.920997,90,90,90,0.5,-1.9,267.8023976,1.000148021,Fe,MnO2,Fe-MnO2,{'Fe': 100.0},183,"{'Mn': 33.33333333333333, 'O': 66.66666666666666}",281,800,470,633.3333333,136.6666667
901,920,0.3333333333,10,1043,4.2,6.6,1960,1.3,960,0,2.3,1,5,1,1,2.459351531,109.469122,109.4670629,109.4595825,2.920997,90,90,90,0.5,-1.9,267.8023976,1.000148021,Fe,MnO2,Fe-MnO2,{'Fe': 100.0},183,"{'Mn': 33.33333333333333, 'O': 66.66666666666666}",281,800,470,633.3333333,136.6666667
902,921,0.3,10,723,10,1.8,400,0.9,110,0,0.2,1,1.4,0.805995977,1,2.924839357,90,90,119.9999855,5.999774063,119.5591413,119.5573881,90.76301512,0.4444444444,0.9120603015,45.1891214,1.176906346,NiO,Fe2CuO4,NiO-CuFe2O4,"{'Ni': 50.0, 'O': 50.0}",267.5,"{'Fe': 28.57142857142857, 'Cu': 14.285714285714285, 'O': 57.14285714285714}",276,800,257.5,728.5714286,200.7142857
903,922,0.075,40,850,10,6,2273.275,2.7,493.641,0,0.44,1,4,1,1,2.924839357,90,90,119.9999855,5.996281061,60,60,60,0.4444444444,0.5603015075,53.15794853,1.176906346,NiO,Fe2NiO4,NiO-NiFe2O4,"{'Ni': 50.0, 'O': 50.0}",267.5,"{'Fe': 28.57142857142857, 'Ni': 14.285714285714285, 'O': 57.14285714285714}",276.1428571,800,257.5,714.2857143,207.8571429
904,923,0.09677419355,40,850,10,6.1,3351,3.25,1595.4,0,1.47,1,4,1,1,2.924839357,90,90,119.9999855,5.996281061,60,60,60,0.4444444444,0.5603015075,53.15794853,1.176906346,NiO,Fe2NiO4,NiO-NiFe2O4,"{'Ni': 50.0, 'O': 50.0}",267.5,"{'Fe': 28.57142857142857, 'Ni': 14.285714285714285, 'O': 57.14285714285714}",276.1428571,800,257.5,714.2857143,207.8571429
905,924,0.075,10,878.8,77,80.1937,228.5,21.124,15,0,12.4612,1,3.48,1,1,2.814348293,104.0556789,104.0556789,91.77128261,2.408561692,90,90,109.33229,0.8,0.4996904025,136.8243965,1,CoNiO,CoNi,NiCoO-NiCo,"{'Co': 33.33333333333333, 'Ni': 33.33333333333333, 'O': 33.33333333333333}",241,"{'Co': 50.0, 'Ni': 50.0}",189.5,833.3333333,338.3333333,950,507.5
906,925,0.075,10,878.8,77,80.1937,258.8,21.124,93.2,0,12.4612,1,3.48,1,1,2.814348293,104.0556789,104.0556789,91.77128261,2.408561692,90,90,109.33229,0.8,0.4996904025,136.8243965,1,CoNiO,CoNi,NiCoO-NiCo,"{'Co': 33.33333333333333, 'Ni': 33.33333333333333, 'O': 33.33333333333333}",241,"{'Co': 50.0, 'Ni': 50.0}",189.5,833.3333333,338.3333333,950,507.5
907,926,0.075,10,878.8,77,80.1937,369.5,21.124,4.5,0,12.4612,1,3.48,1,1,2.814348293,104.0556789,104.0556789,91.77128261,2.408561692,90,90,109.33229,0.8,0.4996904025,136.8243965,1,CoNiO,CoNi,NiCoO-NiCo,"{'Co': 33.33333333333333, 'Ni': 33.33333333333333, 'O': 33.33333333333333}",241,"{'Co': 50.0, 'Ni': 50.0}",189.5,833.3333333,338.3333333,950,507.5
908,927,0.075,10,878.8,77,80.1937,346,21.124,32.7,0,12.4612,1,3.48,1,1,2.814348293,104.0556789,104.0556789,91.77128261,2.408561692,90,90,109.33229,0.8,0.4996904025,136.8243965,1,CoNiO,CoNi,NiCoO-NiCo,"{'Co': 33.33333333333333, 'Ni': 33.33333333333333, 'O': 33.33333333333333}",241,"{'Co': 50.0, 'Ni': 50.0}",189.5,833.3333333,338.3333333,950,507.5
909,928,0.075,10,878.8,77,80.1937,257.5,21.124,11.2,0,12.4612,1,3.48,1,1,2.814348293,104.0556789,104.0556789,91.77128261,2.408561692,90,90,109.33229,0.8,0.4996904025,136.8243965,1,CoNiO,CoNi,NiCoO-NiCo,"{'Co': 33.33333333333333, 'Ni': 33.33333333333333, 'O': 33.33333333333333}",241,"{'Co': 50.0, 'Ni': 50.0}",189.5,833.3333333,338.3333333,950,507.5
