area/volume,h_range_max_koe,Tc,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,num_of_magn_ions,Tn-Tb/Tn,Aex,core_c/a,core_pauling_electronegativity,shell_pauling_electronegativity,core_sum_vec,core_sum_work_function,shell_sum_vec,shell_sum_work_function,core_pauling_electronegativity_difference,core_vec_difference,core_work_function_difference,shell_pauling_electronegativity_difference,shell_vec_difference,shell_work_function_difference,core,shell,formula
0.405405,30,723,5,183,742,6.864365,300.678,0,0,1,3,0.805996,1,4.465015,78.36059,88.94563,76.81472,0,0,0,0,0.6875,0.343832,146.3517,1.054911,205.5,0,675,479.375,0,0,1.623985,2.74674,0.290073,0,-2.22E-16,0,Fe11C5,0,Fe2.2C
0.157398,30,240,300,162,423,0.2267,110.78,0,0,1,0,1,1,4.861035,71.38746,71.38746,77.38746,2.790102,90,90,120,0.647059,0.957019,11.72978,1.021289,205.5,216,675,479.375,600,460,1.623985,2.74674,0.290073,0,-2.22E-16,0,Fe11C5,Mo,Fe2.2C-Mo
0.391645,30,723,5,108,605,6.864365,305.046,0,0,1,3,0.805996,1,4.465015,78.36059,88.94563,76.81472,0,0,0,0,0.6875,0.343832,146.3517,1.054911,205.5,0,675,479.375,0,0,1.623985,2.74674,0.290073,0,-2.22E-16,0,Fe11C5,0,Fe2.2C
0.206327,30,240,300,97,247,0.2203,101.809,0,0,1,0,1,1,4.861035,71.38746,71.38746,77.38746,2.790102,90,90,120,0.647059,0.957019,11.72978,1.021289,205.5,216,675,479.375,600,460,1.623985,2.74674,0.290073,0,-2.22E-16,0,Fe11C5,Mo,Fe2.2C-Mo
0.25,20,1388,50,116.78,6483.63,86,803.95,0,4.54,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.317406,344.237,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.25,20,1388,100,109,5296.52,77.67,211.8065,0,0,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.317406,344.237,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.25,20,1388,150,110.79,4068,69.88,126.63,0,0,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.317406,344.237,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.25,20,1388,200,112.49,3262.816,66.47,128.528,0,0,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.317406,344.237,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.25,20,1388,300,118.45,1991.5,66.96,43.5,0,0,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.317406,344.237,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.06,50,1388,5,63.415,395.247,52.2,50.685,0,0,1,5,1,1,3.011828,107.295,89.50258,120.0378,2.48976,60,60,60,0.666667,0.738144,418.1126,1.757954,266,188,750,250,900,500,2.932331,2,10,0,-2.22E-16,0,CoO,Co,CoO-Co
0.048387,50,1388,5,21.14,1111.386,29.26,253.3855,0,0,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.829352,344.237,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.042857,50,1388,5,16.9,952.618,6.725,141.772,0,0.465,1,5,1,1,3.011828,107.295,89.50258,120.0378,2.48976,60,60,60,0.666667,0.828179,418.1126,1.757954,266,188,750,250,900,500,2.932331,2,10,0,-2.22E-16,0,CoO,Co,CoO-Co
0.039474,50,1388,5,15.938,1155.295,5.427,175.635,0,0.386,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.829352,344.237,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.036585,50,1388,5,15,952.612,4.614,148.635,0,0.386,1,5,1,1,3.011828,107.295,89.50258,120.0378,2.48976,60,60,60,0.666667,0.725086,418.1126,1.757954,266,188,750,250,900,500,2.932331,2,10,0,-2.22E-16,0,CoO,Co,CoO-Co
0.034091,50,1388,5,14.96,986.3925,4.39,162.1195,0,0.406,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.726962,344.237,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.211268,80,858,100,0.5626,1956.331,0.05492,1369.513,0,0,1,2,1,1,5.142692,74.87634,90,90,3.011828,107.295,89.50258,120.0378,0.444444,0.488889,106.396,1.708366,275,266,685.7143,201.4286,750,250,2.897249,1.443376,11.54701,2.932331,2,10,Fe3O4,CoO,Fe3O4-CoO
0.139535,80,858,200,9.1118,499.93,16.70509,57.07,0,0,1,2,1,1,5.142692,74.87634,90,90,3.011828,107.295,89.50258,120.0378,0.444444,0.488889,106.396,1.708366,275,266,685.7143,201.4286,750,250,2.897249,1.443376,11.54701,2.932331,2,10,Fe3O4,CoO,Fe3O4-CoO
0.102273,80,730,300,0.7025,9025,0.057,1375,0,0.008,1,1,0.516643,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.102273,80,730,300,0.6749,8025,0.051,1125,0,0,1,2,0.516643,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.102273,80,730,300,0.6749,7875,0.049,1125,0,0.002,1,3,0.516643,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.102273,80,730,300,0.704,7725,0.049,1175,0,0.002,1,4,0.516643,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.102273,80,730,300,0.6749,7550,0.047,1000,0,0.004,1,5,0.516643,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.102273,80,730,300,0.708,7300,0.0485,1050,0,0.006,1,6,0.516643,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.102273,80,730,300,0.71,9215.75,0.0489,393.25,0,0.0028,1,6.5,0.516643,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.102273,50,730,300,0.45,849.26,0.016,213,0,0,1,0,0.516643,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.102273,50,730,300,0.55,2754.78,0.028,518,0,0.067,1,1,0.516643,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.697674,20,1043,10,40.991,10778.3,48.9436,1580,0,3.5438,1,5,1,1,4.794962,89.99912,89.99966,90.00034,2.459352,109.4691,109.4671,109.4596,0.5,-2.31026,318.0905,1.43874,61,183,266.6667,156.6667,800,470,11.54701,11.54701,11.54701,0,-2.22E-16,0,FeF2,Fe,FeF2-Fe
0.616016,20,1043,10,18.1216,10707.57,16.9119,990,0,1.632,0,70,1,1,4.794962,89.99912,89.99966,90.00034,2.459352,109.4691,109.4671,109.4596,0.5,-1.20256,318.0905,1.43874,61,183,266.6667,156.6667,800,470,11.54701,11.54701,11.54701,0,-2.22E-16,0,FeF2,Fe,FeF2-Fe
0.422535,20,1659,300,33.7,1025.62,24.565,153.48,0,0,1,2,1,1,5.072209,90,90,90,0,0,0,0,0.5,0.820594,761.2285,1.699306,203.5,0,700,250,0,0,0.761671,2.857143,10,0,-2.22E-16,0,CoP,0,CoP
0.422535,20,1659,300,36.4,1358.528,20.869,75.873,1,0,1,2,1,1,5.072209,90,90,90,0,0,0,0,0.5,0.758872,761.2285,1.699306,203.5,0,700,250,0,0,0.761671,2.857143,10,0,-2.22E-16,0,CoP,0,CoP
0.422535,20,1659,300,43.6,9355.89,25,76.89,1,0,1,2,1,1,5.072209,90,90,90,0,0,0,0,0.5,0.70778,761.2285,1.699306,203.5,0,700,250,0,0,0.761671,2.857143,10,0,-2.22E-16,0,CoP,0,CoP
0.422535,20,1659,300,46.8,14021.06,26,487.043,0,0,1,2,1,1,5.072209,90,90,90,0,0,0,0,0.5,0.849418,761.2285,1.699306,203.5,0,700,250,0,0,0.761671,2.857143,10,0,-2.22E-16,0,CoP,0,CoP
0.176471,60,858,5,7.45,1875.236,0.767,1662.94,1,0.767,1,5,1,1,5.142692,74.87634,90,90,2.924839,90,90,120,0.444444,0.932161,110.006,1.708366,275,267.5,685.7143,201.4286,800,257.5,2.897249,1.443376,11.54701,2.859813,2.5,10,Fe3O4,NiO,Fe3O4-NiO
0.176471,60,858,5,12.4328,1398.6,0.6705,1220.4,1,0.6705,1,5,1,1,5.142692,74.87634,90,90,2.924839,90,90,120,0.444444,0.932161,110.006,1.708366,275,267.5,685.7143,201.4286,800,257.5,2.897249,1.443376,11.54701,2.859813,2.5,10,Fe3O4,NiO,Fe3O4-NiO
0.176471,60,858,5,26.7835,1260.329,0.9171,1116.53,1,0.5171,1,5,1,1,5.142692,74.87634,90,90,2.924839,90,90,120,0.444444,0.932161,110.006,1.708366,275,267.5,685.7143,201.4286,800,257.5,2.897249,1.443376,11.54701,2.859813,2.5,10,Fe3O4,NiO,Fe3O4-NiO
0.176471,60,858,5,26.7835,1229.76,0.9171,1029.63,1,0.5171,1,5,1,1,5.142692,74.87634,90,90,2.924839,90,90,120,0.444444,0.932161,110.006,1.708366,275,267.5,685.7143,201.4286,800,257.5,2.897249,1.443376,11.54701,2.859813,2.5,10,Fe3O4,NiO,Fe3O4-NiO
0.176471,60,858,5,12.4328,1229.76,0.5855,1002.68,1,0.5855,1,5,1,1,5.142692,74.87634,90,90,2.924839,90,90,120,0.444444,0.932161,110.006,1.708366,275,267.5,685.7143,201.4286,800,257.5,2.897249,1.443376,11.54701,2.859813,2.5,10,Fe3O4,NiO,Fe3O4-NiO
0.176471,60,858,5,26.7835,1147.63,0.9171,960.57,1,0.5171,1,5,1,1,5.142692,74.87634,90,90,2.924839,90,90,120,0.444444,0.932161,110.006,1.708366,275,267.5,685.7143,201.4286,800,257.5,2.897249,1.443376,11.54701,2.859813,2.5,10,Fe3O4,NiO,Fe3O4-NiO
0.176471,60,858,5,7.25,1055.43,0.5625,949.12,1,0.5625,1,5,1,1,5.142692,74.87634,90,90,2.924839,90,90,120,0.444444,0.932161,110.006,1.708366,275,267.5,685.7143,201.4286,800,257.5,2.897249,1.443376,11.54701,2.859813,2.5,10,Fe3O4,NiO,Fe3O4-NiO
0.085714,60,795.4,50,2.2,1061.348,0.1335,730,0,0.0895,1,0,1,1,3.957177,90,90,90,2.924839,90,90,120,0.428571,0.738717,135.9733,1,243,267.5,520,94,800,257.5,3.403618,2.686808,19.49359,2.859813,2.5,10,LaFeO3,NiO,LaFeO3-NiO
0.085714,60,603,300,0.838,312.8775,0.0695,75,0,0.017,1,0,1,1,3.957177,90,90,90,2.924839,90,90,120,0.428571,0.844497,103.0826,1,243,267.5,520,94,800,257.5,3.403618,2.686808,19.49359,2.859813,2.5,10,LaFeO3,NiO,LaFeO3-NiO
0.130435,60,730,5,4.908694,12552.52,0.2532,820,0,0.11,1,6,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.15,60,35,5,2.993417,2504.324,0.517605,900,0,0.031,1,6,1,1,2.924839,90,90,120,0,0,0,0,0.5,0.910714,17.9497,1.176906,267.5,0,800,257.5,0,0,2.859813,2.5,10,0,-2.22E-16,0,NiO,0,NiO
0.075,60,795.4,5,1.5145,1082.76,0.1445,656.76,0,0.054,1,1,1,1,3.957177,90,90,90,2.924839,90,90,120,0.428571,0.738717,135.9733,1,243,267.5,520,94,800,257.5,3.403618,2.686808,19.49359,2.859813,2.5,10,LaFeO3,NiO,LaFeO3-NiO
0.075,60,795.4,5,1.625,1144.92,0.1555,842.644,0,0.1125,1,2,1,1,3.957177,90,90,90,2.924839,90,90,120,0.428571,0.680127,135.9733,1,243,267.5,520,94,800,257.5,3.403618,2.686808,19.49359,2.859813,2.5,10,LaFeO3,NiO,LaFeO3-NiO
0.075,60,795.4,5,1.65,1260,0.155,1030,0,0.124,1,3,1,1,3.957177,90,90,90,2.924839,90,90,120,0.428571,0.70388,135.9733,1,243,267.5,520,94,800,257.5,3.403618,2.686808,19.49359,2.859813,2.5,10,LaFeO3,NiO,LaFeO3-NiO
0.085714,60,795.4,5,1.657,1322.5,0.166,1144.5,0,0.152,1,4,1,1,3.957177,90,90,90,2.924839,90,90,120,0.428571,0.680127,135.9733,1,243,267.5,520,94,800,257.5,3.403618,2.686808,19.49359,2.859813,2.5,10,LaFeO3,NiO,LaFeO3-NiO
0.085714,60,740.8,5,1.6765,1452.6,0.1655,1452.6,0,0.15,1,5,1,1,3.957177,90,90,90,2.924839,90,90,120,0.428571,0.656374,126.6394,1,243,267.5,520,94,800,257.5,3.403618,2.686808,19.49359,2.859813,2.5,10,LaFeO3,NiO,LaFeO3-NiO
0.042857,50,730,5,0.93904,565.2175,0.0065,1195.65,0,0.014,1,0,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.042857,50,730,5,0.93904,463.95,0.005,222,0,0.002,1,0.9,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.042857,50,730,5,36.4564,59144,0.5,190.9155,0.4,0.0734,1,2.8,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.042857,50,730,5,0.812234,594.66,0.009,1542.18,0,0.026,1,2.6,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.042857,50,730,300,0.966136,1074.95,0.0185,329.977,0,0.0045,1,0,1,1,3.957177,90,90,90,0,0,0,0,0.4,0.959459,138.3562,1,243,0,520,94,0,0,3.403618,2.686808,19.49359,0,-2.22E-16,0,LaFeO3,0,LaFeO3
0.150754,30,810,60,0.319,10690,1.388,97,0,0.095,1,1.802,1,1.661102,5.388094,122.2099,142.6878,47.91918,5.932914,120.4948,120.2024,89.39748,0.333333,0.470526,51.19744,0.628658,243,275.7143,520,94,700,205.7143,3.403618,2.686808,19.49359,2.860376,1.707469,11.55577,FeBiO3,Fe2CoO4,BiFeO3-CoFe2O4
0.301205,30,830,60,0.379,21897,2.793,287,0,0.034,1,1.901,1,1,5.388094,122.2099,142.6878,47.91918,5.932914,120.4948,120.2024,89.39748,0.333333,0.265946,52.46157,0.628658,243,275.7143,520,94,700,205.7143,3.403618,2.686808,19.49359,2.860376,1.707469,11.55577,FeBiO3,Fe2CoO4,BiFeO3-CoFe2O4
0.230769,10,820,10,86,479,43,105,0,0,0,2.57,1,1,3.788512,90,90,90,5.142692,74.87634,90,90,0.416667,0.832461,80.42335,1,279.6,275,680,188,685.7143,201.4286,2.820943,1.440876,12.24745,2.897249,1.443376,11.54701,Fe2O3,Fe3O4,Fe2O3-Fe3O4
0.375,10,770,10,55,210,10.56026,50,0,0,0,2.81,1,1,3.788512,90,90,90,5.142692,74.87634,90,90,0.416667,0.91623,75.51949,1,279.6,275,680,188,685.7143,201.4286,2.820943,1.440876,12.24745,2.897249,1.443376,11.54701,Fe2O3,Fe3O4,Fe2O3-Fe3O4
0.02543,25,150,300,0.33275,246.23,0.013,690,0,0.036,1,0.1,1,1,3.062223,96.97013,90,120,0,0,0,0,0.5,-0.19048,36.73802,4.120251,213.5,0,450,112.5,0,0,4.462987,2.886751,16.58312,0,-2.22E-16,0,CrAgO2,0,AgCrO2
0.088889,40,950,5,177,70,46,2.5,0,0,1,0.1,0.920554,1.081731,2.459352,109.4691,109.4671,109.4596,5.142692,74.87634,90,90,0.5,0.223032,116.4667,1.000148,183,275,800,470,685.7143,201.4286,0,0,0,2.897249,1.443376,11.54701,Fe,Fe3O4,Fe-Fe3O4
0.088889,40,950,100,177,65,46,2,0,0,1,0.1,0.920554,1.081731,2.459352,109.4691,109.4671,109.4596,5.142692,74.87634,90,90,0.5,0.29868,116.4667,1.000148,183,275,800,470,685.7143,201.4286,0,0,0,2.897249,1.443376,11.54701,Fe,Fe3O4,Fe-Fe3O4
0.088889,40,950,200,177,20,46,3,0,0,1,0.1,0.920554,1.081731,2.459352,109.4691,109.4671,109.4596,5.142692,74.87634,90,90,0.5,0.582115,116.4667,1.000148,183,275,800,470,685.7143,201.4286,0,0,0,2.897249,1.443376,11.54701,Fe,Fe3O4,Fe-Fe3O4
0.114504,40,950,5,172,66.5,62,0.2,0,0,1,0.1,0.959805,1.151648,2.459352,109.4691,109.4671,109.4596,5.142692,74.87634,90,90,0.5,0.29868,116.4667,1.000148,183,275,800,470,685.7143,201.4286,0,0,0,2.897249,1.443376,11.54701,Fe,Fe3O4,Fe-Fe3O4
0.114504,40,950,100,172,62.5,62,0.6,0,0,1,0.1,0.959805,1.151648,2.459352,109.4691,109.4671,109.4596,5.142692,74.87634,90,90,0.5,0.29868,116.4667,1.000148,183,275,800,470,685.7143,201.4286,0,0,0,2.897249,1.443376,11.54701,Fe,Fe3O4,Fe-Fe3O4
0.114504,40,950,200,172,23.25,62,0.5,0,0,1,0.1,0.959805,1.151648,2.459352,109.4691,109.4671,109.4596,5.142692,74.87634,90,90,0.5,0.582115,116.4667,1.000148,183,275,800,470,685.7143,201.4286,0,0,0,2.897249,1.443376,11.54701,Fe,Fe3O4,Fe-Fe3O4
0.176471,80,673,2,1.8,3.085,5.45,0.313,0.253,0.29,1,0.1,1,1,5.807719,58.9791,58.9791,58.9791,4.448391,96.96747,95.84151,101.8946,0.5,0.816626,68.30297,1,277.5714,241,742.8571,216.4286,833.3333,338.3333,2.763638,2.259104,11.54899,3.022502,2.039608,7.073384,Co2NiO4,CoNiO,NiCo2O4-(CoNi)O
0.176471,80,673,10,4.2,1735.404,9.7612,509.8706,0.2534,0.064,0.8,0.1,1,1,5.807719,58.9791,58.9791,58.9791,4.448391,96.96747,95.84151,101.8946,0.5,0.816626,68.30297,1,277.5714,241,742.8571,216.4286,833.3333,338.3333,2.763638,2.259104,11.54899,3.022502,2.039608,7.073384,Co2NiO4,CoNiO,NiCo2O4-(CoNi)O
0.176471,80,673,20,6,0.935,2.75,0.04,0.014,0.03,1,0.1,1,1,5.807719,58.9791,58.9791,58.9791,4.332892,96.53322,95.94099,95.88706,0.5,0.816626,55.05561,1,277.5714,241,742.8571,216.4286,833.3333,338.3333,2.763638,2.259104,11.54899,3.022502,2.039608,7.073384,Co2NiO4,CoNiO,NiCo2O4-(CoNi)O
0.176471,80,673,40,8.4,3483.804,9.7612,509.8706,0.0534,0.064,0.8,0.1,1,1,5.807719,58.9791,58.9791,58.9791,4.022218,103.4512,95.74203,107.9022,0.5,0.816626,63.59181,1,277.5714,241,742.8571,216.4286,833.3333,338.3333,2.763638,2.259104,11.54899,3.022502,2.039608,7.073384,Co2NiO4,CoNiO,NiCo2O4-(CoNi)O
0.176471,80,673,75,9.9,2186.378,0.725,55.0218,0.6,0,0,0.1,1,1,5.807719,58.9791,58.9791,58.9791,3.336019,96.91794,77.81528,90.00641,0.5,0.816626,72.90169,1,277.5714,241,742.8571,216.4286,833.3333,338.3333,2.763638,2.259104,11.54899,3.022502,2.039608,7.073384,Co2NiO4,CoNiO,NiCo2O4-(CoNi)O
0.176471,80,673,100,13.33,27.304,1.81912,73.2266,0.0534,0.064,0.8,0.1,1,1,5.807719,58.9791,58.9791,58.9791,4.022218,103.4512,95.74203,107.9022,0.5,0.816626,63.59181,1,277.5714,241,742.8571,216.4286,833.3333,338.3333,2.763638,2.259104,11.54899,3.022502,2.039608,7.073384,Co2NiO4,CoNiO,NiCo2O4-(CoNi)O
0.176471,80,673,150,14.9,27.304,0.73359,73.2266,0.0534,0.01013,0.8,0.1,1,1,5.807719,58.9791,58.9791,58.9791,4.022218,103.4512,95.74203,107.9022,0.5,0.816626,63.59181,1,277.5714,241,742.8571,216.4286,833.3333,338.3333,2.763638,2.259104,11.54899,3.022502,2.039608,7.073384,Co2NiO4,CoNiO,NiCo2O4-(CoNi)O
0.176471,80,673,200,15,16.5,0.02235,22.78,0,0.02065,1,0.1,1,1,5.807719,58.9791,58.9791,58.9791,3.438001,100.8112,89.60207,114.0303,0.5,0.816626,77.91827,1,277.5714,241,742.8571,216.4286,833.3333,338.3333,2.763638,2.259104,11.54899,3.022502,2.039608,7.073384,Co2NiO4,CoNiO,NiCo2O4-(CoNi)O
0.176471,80,673,300,15.2,15.85,0.002,22.8,0,0.002,1,0.1,1,1,5.807719,58.9791,58.9791,58.9791,3.167165,103.836,89.60207,114.0303,0.5,0.816626,70.38271,1,277.5714,241,742.8571,216.4286,833.3333,338.3333,2.763638,2.259104,11.54899,3.022502,2.039608,7.073384,Co2NiO4,CoNiO,NiCo2O4-(CoNi)O
0.340909,28,838,300,40.81,1850,14.0289,480,0,0.7973,1,5,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.061433,207.8318,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.333333,38,1388,300,43.5378,1450,4.939788,800,0,0.28216,0.8,5,1,1,2.48976,60,60,60,0,0,0,0,1,0.804182,836.2253,1,188,0,900,500,0,0,0,0,0,0,-2.22E-16,0,Co,0,Co
0.340909,44,1388,3,23.24002,1850,1.325,600,0,0.59788,1,5,1,1,2.48976,60,60,60,0,0,0,0,1,0.256243,836.2253,1,188,0,900,500,0,0,0,0,0,0,-2.22E-16,0,Co,0,Co
0.067416,50,838,5,0.674,134.785,43.302,86.96,0,0,1,0.01,1,8.090909,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.317406,207.8318,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.061224,50,838,5,51.6,421.7,43.302,43.45,0,0,1,0.01,1,6.125,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.317406,207.8318,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.067416,50,838,5,57.6,339.1,43.302,8.7,0,0,1,0.01,1,8.090909,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.317406,207.8318,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.061224,50,838,5,78.3,284.75,43.302,2.2,0,0,1,0.01,1,6.125,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.317406,207.8318,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.067416,50,1388,5,3.45,85.5,34.1509,53.53,0,0,1,0.05,1,8.090909,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-0.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.061224,50,1388,25,3.6,72.65,30.9509,40.68,0,0,1,0.05,1,6.125,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-0.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.067416,50,1388,37,3.8,56.18,43.302,14.945,0,0,1,0.05,1,8.090909,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-0.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.061224,50,1388,50,3.8,56.7,43.302,2.054,0,0,1,0.05,1,6.125,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-0.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.3,50,1388,5,23.6,1835,14.2,596.235,0,0,1,4.6,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-0.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.15,50,838,5,19.8,1852,10.84,500,0,0,1,4.02,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.249147,207.8318,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.075,50,838,5,15,1755.5,6.9,403.5,0,0,1,2.82,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.249147,207.8318,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.0375,50,838,5,12.34,1903.36,6.9,346.6,0,0,1,2.224,1,1,2.48976,60,60,60,3.011828,107.295,89.50258,120.0378,0.666667,0.249147,207.8318,1,188,266,900,500,750,250,0,0,0,2.932331,2,10,Co,CoO,Co-CoO
0.12,50,1388,5,24.65,1944.13,14,629.019,0,0.300156,1,4.6,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-0.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.12,50,1388,25,24.65,1879.33,14,564.33,0,0.44058,1,4.6,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-0.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.12,50,1388,37,24.6,1786.825,14,471.825,0,0.48118,1,4.8,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-0.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.12,50,1388,50,23.5,1749.75,11.5,534.75,0,0.44058,1,4.8,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-0.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
0.12,50,1388,200,22,1157.25,8.5,9.25,0,0.477632,1,5,1,1,2.48976,60,60,60,6.117259,58.53517,61.59676,58.53665,0.5,-0.25,88.82502,1,188,277.1429,900,500,728.5714,214.2857,0,0,0,2.785566,2.037707,11.54701,Co,Co3O4,Co-Co3O4
