link,id,space_group_core,space_group_shell,core,shell,h_range_max_koe,chemical formula,Tb,TN,Tc,c1,c2,x,y,z,shape,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t
10.1039/D3NA01108A,976,227,,Fe3O4,CoO,70,Fe3O4-CoO,266,293,,Fe3O4,CoO,16.4,16.4,16.4,1,10,70.67,15000,46.67,602,0,0.67,1,0
10.1021/nl2034514,977,225,227,FeO,Fe3O4,20,FeO-Fe3O4,266,200,,FeO,Fe3O4,32,32,32,3,2,24.144,790.261,2.65,48.339,0,0.22,1,0
10.1021/nl2034514,978,225,227,FeO,Fe3O4,20,FeO-Fe3O4,266,200,,FeO,Fe3O4,32,32,32,1,2,29.41,790,4.275,49,0,2.035,1,0
10.1021/nl2034514,979,225,227,FeO,Fe3O4,20,FeO-Fe3O4,266,200,,FeO,Fe3O4,32,32,32,5,2,48.16,605,7.811,8,0,1.587,1,0
10.1021/nl2034514,980,225,227,FeO,Fe3O4,20,FeO-Fe3O4,266,200,,FeO,Fe3O4,32,32,32,1,2,29.5,887.25,4.1,42.75,1,0.323,1,0
10.1021/nl2034514,981,225,227,FeO,Fe3O4,20,FeO-Fe3O4,266,200,,FeO,Fe3O4,32,32,32,1,2,32,2334.3,9,2334.3,0,9,1,1
10.1021/nl2034514,982,225,227,FeO,Fe3O4,20,FeO-Fe3O4,266,200,,FeO,Fe3O4,32,32,32,3,2,27.42,690.8,2.532,20.822,1,0.65,1,0
10.1021/nl2034514,983,225,227,FeO,Fe3O4,20,FeO-Fe3O4,266,200,,FeO,Fe3O4,32,32,32,3,2,25.07,2368.5,6.7,1499.18,0,3.759,1,1
10.1021/nl2034514,984,225,227,FeO,Fe3O4,20,FeO-Fe3O4,266,200,,FeO,Fe3O4,32,32,32,5,2,48.65,594.963,8.066,7.963,0,1.482,1,0
10.1021/nl2034514,985,225,227,FeO,Fe3O4,20,FeO-Fe3O4,266,200,,FeO,Fe3O4,32,32,32,5,2,50.5,595,12.9225,310.088,0,6.8295,1,1
10.48550/arXiv.1207.3350,986,87,0,MnO2,0,40,MnO2,42.14,40,140,MnO2,0,587.27,86.3,0,6,5,,211.7645,0.037,2423.5295,0,0.389,1,0.1
10.48550/arXiv.1207.3350,987,87,0,MnO2,0,40,MnO2,42.14,40,140,MnO2,0,587.27,86.3,0,6,5,,,,,0,,1,0.5
10.48550/arXiv.1207.3350,988,87,0,MnO2,0,40,MnO2,42.14,40,140,MnO2,0,587.27,86.3,0,6,5,0.53,294.12,0.044,2858.934,0,0.451,1,1
10.48550/arXiv.1207.3350,989,87,0,MnO2,0,40,MnO2,42.14,40,140,MnO2,0,587.27,86.3,0,6,5,3.3,2000.135,0.324,1340.891,0,0.213,1,2
10.48550/arXiv.1207.3350,990,87,0,MnO2,0,40,MnO2,42.14,40,140,MnO2,0,587.27,86.3,0,6,5,4.353,2941.27,0.4745,400.094,0,0.0575,1,3
10.48550/arXiv.1207.3350,991,87,0,MnO2,0,40,MnO2,42.14,40,140,MnO2,0,587.27,86.3,0,6,5,6.77,3364.891,0.537,70.437,0,0.019,1,5
10.48550/arXiv.1207.3350,992,87,0,MnO2,0,20,MnO2,42.14,40,140,MnO2,0,587.27,86.3,0,6,5,3.475,1986.65,0.329,1291.25,0,0.224,1,2
10.48550/arXiv.1207.3350,993,87,0,MnO2,0,20,MnO2,42.14,40,140,MnO2,0,587.27,86.3,0,6,10,3.1,2466.65,0.3815,146.65,0,0.0225,1,2
10.48550/arXiv.1207.3350,994,87,0,MnO2,0,20,MnO2,42.14,40,140,MnO2,0,587.27,86.3,0,6,20,2.658,1893.5,0.2985,25.1,0,0.0005,0,2
10.48550/arXiv.1207.3350,995,87,0,MnO2,0,20,MnO2,42.14,40,140,MnO2,0,587.27,86.3,0,6,30,2.171,960.1,0.123,53.9,1,0.017,0,2
10.1088/0957-4484/24/15/155703,996,141,166,Mn3O4,MnO,50,Mn3O4-MnO,95,120,,Mn3O4,MnO,50,50,50,6,5,5.3,5241,0.073,4099.9,0,0,0,1
10.1088/0957-4484/24/15/155703,997,141,166,Mn3O4,MnO,50,Mn3O4-MnO,95,120,,Mn3O4,MnO,50,50,50,6,15,5.6,1804,0.2445,1175.27,0,0.0755,1,1
10.1088/0957-4484/24/15/155703,998,141,166,Mn3O4,MnO,50,Mn3O4-MnO,95,120,,Mn3O4,MnO,50,50,50,6,30,5.7,500,0.51,178.46,0,0.277,1,1
10.1088/0953-8984/22/2/026004,999,221,225,FeCo,MgO,20,FeCo-MgO,,,950,FeCo,MgO,98,98,98,1,10,230.231,717.3,28.43,44.2,0,2.07,1,2
10.1088/0953-8984/22/2/026004,1000,221,225,FeCo,MgO,20,FeCo-MgO,,,950,FeCo,MgO,98,98,98,1,10,176.74,571.14,8.5,125,0,0,0,2
10.1088/0953-8984/22/2/026004,1001,221,225,FeCo,MgO,20,FeCo-MgO,,,950,FeCo,MgO,98,98,98,1,10,230.5,175,28.4,11,1,2,0,2
10.1088/0953-8984/22/2/026004,1002,225,,MgO,MgCo,10,MgO-MgCo,,,1388,MgO,MgCo,98,98,98,1,10,175.15,1279,71.425,386,0,18.63,1,2
10.1016/j.jmmm.2015.07.060,1003,194,225,Ni,NiO,5,Ni-NiO,60,796,720,Ni,NiO,9,9,9,1,80,5.7,2185.68,0.307,699.84,0,0.1,1,8
10.1016/j.jmmm.2015.07.060,1004,194,225,Ni,NiO,5,Ni-NiO,75,796,,Ni,NiO,11,11,11,1,80,31.85,654.615,7.414,220.205,0,2.241,1,8
10.1016/j.ssc.2016.01.006,1005,194,225,Ni,NiO,2,Ni–NiO,60,796,720,Ni,NiO,5,5,5,1,2,141.5,301.6925,44,27.4005,0,5,1,0.1
10.1016/j.ssc.2016.01.006,1006,194,225,Ni,NiO,2,Ni–NiO,60,796,720,Ni,NiO,5,5,5,1,2,138,310.131,43.25,158.175,0,21.727,1,2
10.1016/j.ssc.2016.01.006,1007,194,225,Ni,NiO,2,Ni–NiO,60,796,720,Ni,NiO,5,5,5,1,2,130,314.35,34.25,390.766,0,44.762,1,5
10.1016/j.ssc.2016.01.006,1008,194,225,Ni,NiO,3,Ni–NiO,60,796,720,Ni,NiO,5,5,5,1,2,11.563,490.235,6.72,37.651,0,0.26,1,0.1
10.1016/j.ssc.2016.01.006,1009,194,225,Ni,NiO,3,Ni–NiO,60,796,720,Ni,NiO,10.1,10.1,10.1,1,2,19.792,477.665,8.959,133.685,0,2.709,1,0.1
10.1016/j.ssc.2016.01.006,1010,194,225,Ni,NiO,3,Ni–NiO,60,796,720,Ni,NiO,16.8,16.8,16.8,1,2,25.834,494.425,14.5,201.014,0,3.875,1,0.1
10.1016/j.jallcom.2016.05.191,1011,221,225,Ni3Al,NiO,3,Ni3Al-NiO,,796,200,Ni3Al,NiO,6,52,0,6,12,8.93,31,0.8,31,1,0.73,0,0
10.1016/j.jallcom.2016.05.191,1012,221,225,Ni3Al,NiO,3,Ni3Al-NiO,,796,200,Ni3Al,NiO,6,52,0,6,12,8.786,32,0.8135,32,0,0.8135,1,0.2
10.1021/acs.chemmater.6b00623,1013,,,Co0.3Fe0.7O,Co0.6Fe2.4O4,120,Co0.3Fe0.7O-Co0.6Fe2.4O4 ,115,,1073,Co0.3Fe0.7O,Co0.6Fe2.4O4,6,6,6,1,10,,13500,,0,1,0,0,0
10.1021/acs.chemmater.6b00623,1014,,,Co0.3Fe0.7O,Co0.6Fe2.4O4,120,Co0.3Fe0.7O-Co0.6Fe2.4O4 ,179,223,,Co0.3Fe0.7O,Co0.6Fe2.4O4,9,9,9,1,10,,13700,,0,1,0,0,0
10.1021/acs.chemmater.6b00623,1015,,,Co0.3Fe0.7O,Co0.6Fe2.4O4,120,Co0.3Fe0.7O-Co0.6Fe2.4O4,300,217,,Co0.3Fe0.7O,Co0.6Fe2.4O4,15,15,15,1,10,,12400,,0,1,0,0,0
10.1021/acs.chemmater.6b00623,1016,,,Co0.3Fe0.7O,Co0.6Fe2.4O4,120,Co0.3Fe0.7O-Co0.6Fe2.4O4,380,227,,Co0.3Fe0.7O,Co0.6Fe2.4O4,18,18,18,1,10,,1600,,0,1,0,0,0
10.1021/acs.chemmater.6b00623,1017,,,Co0.3Fe0.7O,Co0.6Fe2.4O4,120,Co0.3Fe0.7O-Co0.6Fe2.4O4,115,,1073,Co0.3Fe0.7O,Co0.6Fe2.4O4,6,6,6,1,,,15000,,3200,0,,1,12
10.1021/acs.chemmater.6b00623,1018,,,Co0.3Fe0.7O,Co0.6Fe2.4O4,120,Co0.3Fe0.7O-Co0.6Fe2.4O4,179,223,,Co0.3Fe0.7O,Co0.6Fe2.4O4,9,9,9,1,,,19300,,8600,0,,1,12
10.1021/acs.chemmater.6b00623,1019,,,Co0.3Fe0.7O,Co0.6Fe2.4O4,120,Co0.3Fe0.7O-Co0.6Fe2.4O4,300,217,,Co0.3Fe0.7O,Co0.6Fe2.4O4,15,15,15,1,,,16200,,5500,0,,1,12
10.1021/acs.chemmater.6b00623,1020,,,Co0.3Fe0.7O,Co0.6Fe2.4O4,120,Co0.3Fe0.7O-Co0.6Fe2.4O4,380,227,,Co0.3Fe0.7O,Co0.6Fe2.4O4,18,18,18,1,,,16300,,5500,0,,1,12
10.1021/acs.jpcc.5b12332,1021,225,227,NiO,CoFe2O4,40,NiO-CoFe2O4,200,796,793,NiO,CoFe2O4,35,35,35,1,5,24.77,5087.35,13,969.35,0,5.8,1,0
10.1021/acs.jpcc.5b12332,1022,225,227,NiO,CoFe2O4,40,NiO-CoFe2O4,200,796,793,NiO,CoFe2O4,35,35,35,1,5,25.75,1820.15,8.665,178.96,0,3.445,1,2
10.1021/acs.jpcc.5b12332,1023,225,227,NiO,CoFe2O4,40,NiO-CoFe2O4,200,796,793,NiO,CoFe2O4,35,35,35,1,5,26,790.835,4.44,15.329,0,1.469,1,4
10.1021/acs.jpcc.5b12332,1024,225,227,NiO,CoFe2O4,40,NiO-CoFe2O4,200,796,793,NiO,CoFe2O4,35,35,35,1,5,39.143,10731.71,23.9,48.783,0,0,0,0
10.1021/acs.jpcc.5b12332,1025,225,227,NiO,CoFe2O4,40,NiO-CoFe2O4,200,796,793,NiO,CoFe2O4,35,35,35,1,5,46,10146.46,28.5,195.12,0,1.674,1,2
10.1021/acs.jpcc.5b12332,1026,225,227,NiO,CoFe2O4,40,NiO-CoFe2O4,200,796,793,NiO,CoFe2O4,35,35,35,1,5,46,10268.32,29.14,318.057,0,0.002,1,4
10.1557/adv.2016.324,1027,167,,Cr2O3,Mn0.30Cr1.7O3,5,Cr2O3-Mn0.30Cr1.7O3,,310,71,Cr2O3,Mn0.30Cr1.7O3,31.9,31.9,31.9,1,5,0.205,42,0.0095,294,0,0.0625,1,0.5
10.1557/adv.2016.324,1028,167,,Cr2O3,Mn0.30Cr1.7O3,5,Cr2O3-Mn0.30Cr1.7O3,,310,71,Cr2O3,Mn0.30Cr1.7O3,31.9,31.9,31.9,1,5,,,,0,1,0,1,2
10.1063/1.4947769,1029,225,225,NiO,Ni,,NiO-Ni,190,796,,NiO,Ni,10,10,10,1,5,,10131.746,,2237.119,0,,1,2
10.1063/1.4947769,1030,225,225,NiO,Ni,,NiO-Ni,190,796,,NiO,Ni,25,25,25,1,5,,5105.1925,,789.1415,0,,1,2
10.1063/1.4947769,1031,225,225,NiO,Ni,,NiO-Ni,190,796,,NiO,Ni,70,70,70,1,5,,658.41,,77.09,0,,1,2
10.1007/s10948-016-3521-3,1032,62,217,Fe0.95O3,Mn0.05,15,Fe0.95O3-Mn0.05,,525,,Fe0.95O3,Mn0.05,,,,,608,0.33,981.6,0.137,470,0,0,0,0
10.1007/s10948-016-3521-3,1033,62,217,Fe0.95O3,Mn0.05,15,Fe0.95O3-Mn0.05,,525,,Fe0.95O3,Mn0.05,,,,,608,0.3165,322,0.0925,0,1,0.0045,1,0.2
10.1007/s10948-016-3521-3,1034,62,217,Fe0.85O3,Mn0.15,15,"Fe0.85O3-Mn0.15
",,462,,Fe0.85O3,Mn0.15,,,,,573,0.325,2055.3,0.151,299.83,1,0,0,0
10.1007/s10948-016-3521-3,1035,62,217,Fe0.85O3,Mn0.15,15,"Fe0.85O3-Mn0.15
",,467,,Fe0.85O3,Mn0.15,,,,,573,0.239,445.81,0.04,137.555,1,0.005,1,0.2
10.1007/s10948-016-3521-3,1036,62,217,Fe0.75O3,Mn0.25,,Fe0.75O3-Mn0.25,,456,,Fe0.75O3,Mn0.25,,,,,453,,3228.7,0.1635,1028.7,0,0.0385,1,0.2
10.1007/s10948-016-3521-3,1037,62,217,Fe0.75O3,Mn0.25,,Fe0.75O3-Mn0.25,,456,,Fe0.75O3,Mn0.25,,,,,458,,2671.467,0.165,471.281,0,0.021,1,0.2
10.1007/s10948-016-3521-3,1038,62,217,Fe0.75O3,Mn0.25,,Fe0.75O3-Mn0.25,,456,,Fe0.75O3,Mn0.25,,,,,463,,2200,0.156,200,0,0.011,1,0.2
10.1007/s10948-016-3521-3,1039,62,217,Fe0.75O3,Mn0.25,,Fe0.75O3-Mn0.25,,456,,Fe0.75O3,Mn0.25,,,,,468,,1743.8,0.141,29.5,0,0.005,1,0.2
10.1007/s10948-016-3521-3,1040,62,217,Fe0.75O3,Mn0.25,,Fe0.75O3-Mn0.25,,456,,Fe0.75O3,Mn0.25,,,,,473,,1000,0.1135,0,0,0.005,0,0.2
10.1007/s10948-016-3521-3,1041,62,217,Fe0.75O3,Mn0.25,,Fe0.75O3-Mn0.25,,456,,Fe0.75O3,Mn0.25,,,,,478,,528.75,0.0645,13.75,1,0,0,0.2
10.1007/s10948-016-3521-3,1042,62,217,Fe0.7O3,Mn0.3,,Fe0.7O3-Mn0.3,,456,,Fe0.7O3,Mn0.3,,,,,413,,3880,0.147,1278.77,0,0.038,1,0.2
10.1007/s10948-016-3521-3,1043,62,217,Fe0.7O3,Mn0.3,,Fe0.7O3-Mn0.3,,456,,Fe0.7O3,Mn0.3,,,,,418,,3360,0.156,760,0,0.022,1,0.2
10.1007/s10948-016-3521-3,1044,62,217,Fe0.7O3,Mn0.3,,Fe0.7O3-Mn0.3,,456,,Fe0.7O3,Mn0.3,,,,,423,,2760.3,0.149,400.3,0,0.015,1,0.2
10.1007/s10948-016-3521-3,1045,62,217,Fe0.7O3,Mn0.3,,Fe0.7O3-Mn0.3,,456,,Fe0.7O3,Mn0.3,,,,,428,,2360,0.143,200,0,0.005,1,0.2
10.1007/s10948-016-3521-3,1046,62,217,Fe0.7O3,Mn0.3,,Fe0.7O3-Mn0.3,,456,,Fe0.7O3,Mn0.3,,,,,433,,1820,0.133,100,0,0.007,1,0.2
10.1007/s10948-016-3521-3,1047,62,217,Fe0.7O3,Mn0.3,,Fe0.7O3-Mn0.3,,456,,Fe0.7O3,Mn0.3,,,,,438,,1360,0.117,40,0,0.002,1,0.2
10.1016/j.jallcom.2016.02.250,1048,141,167,CuCr2O4,Cr2O3,50,CuCr2O4-Cr2O3,,310,130,CuCr2O4,Cr2O3,150,150,150,1,10,4.45,5296.465,0.825,349.908,0,0,0,0
10.1016/j.jallcom.2016.02.250,1049,141,167,CuCr2O4,Cr2O3,50,CuCr2O4-Cr2O3,,310,130,CuCr2O4,Cr2O3,150,150,150,1,10,4.45,5914.996,1.11,886.911,0,0.223,1,3
10.1088/1361-6528/abc386,1050,227,0,Fe3O4,0,50,Fe3O4,28.5,858,838,Fe3O4,0,8.5,8.5,8.5,1,5,80,400,26,0,1,0,0,
10.1088/1361-6528/abc386,1051,227,227,Fe3O4,Zn0.4Co0.6Fe2O4,50,Fe3O4-Zn0.4Co0.6Fe2O4,164.8,800,858,Fe3O4,Zn0.4Co0.6Fe2O4,10.4,10.4,10.4,3,5,97,5400,77.35,178,0,0.35,1,
10.1088/1361-6528/abc386,1052,227,227,Fe3O4,Zn0.5Co0.5Fe2O4,50,Fe3O4-Zn0.5Co0.5Fe2O4,127.1,800,858,Fe3O4,Zn0.5Co0.5Fe2O4,10.9,10.9,10.9,3,5,99,4400,70.45,65,0,3.31,1,
10.1088/1361-6528/abc386,1053,227,227,Fe3O4,Zn0.6Co0.4Fe2O4,50,Fe3O4-Zn0.6Co0.4Fe2O4,153.5,800,858,Fe3O4,Zn0.6Co0.4Fe2O4,10.5,10.5,10.5,3,5,97,3700,73.2,55,0,0.54,1,
10.1088/1361-6528/abc386,1054,227,227,Fe3O4,Zn0.68Co0.32Fe2O4,50,Fe3O4-Zn0.68Co0.32Fe2O4,130.3,800,858,Fe3O4,Zn0.68Co0.32Fe2O4,10.7,10.7,10.7,3,5,87,3300,59,49,0,,1,
10.1088/1361-6528/abc386,1055,227,227,Fe3O4,Zn0.75Co0.25Fe2O4,50,Fe3O4-Zn0.75Co0.25Fe2O4,106.8,800,858,Fe3O4,Zn0.75Co0.25Fe2O4,10.9,10.9,10.9,3,5,89,1972.9,61.5,90.9,0,0.9,1,
10.1088/1361-6528/abc386,1056,227,227,Fe3O4,Zn0.82Co0.18Fe2O4,50,Fe3O4-Zn0.82Co0.18Fe2O4,99.3,800,858,Fe3O4,Zn0.82Co0.18Fe2O4,11,11,11,3,5,99.3,1800,60.825,82,1,0,0,
10.1088/2053-1591/abce87,1057,227,225,Fe3O4,Ag,15,Fe3O4-Ag,300,198,,Fe3O4,Ag,11,11,11,1,,53,157,12.5,8.3,0,0.74,1,
10.1016/j.matpr.2019.12.230,1058,92,167,Fe2O3,Fe2O3,50,Fe2O3-Fe2O3,200,948,850,Fe2O3,Fe2O3,20,20,20,1,30,40.235,368.8,12.7,9.9,0,0,0,0
10.1016/j.matpr.2019.12.230,1059,92,167,Fe2O3,Fe2O3,50,Fe2O3-Fe2O3,200,948,850,Fe2O3,Fe2O3,20,20,20,1,30,40.235,350.775,14,14.775,0,1,1,1
10.1016/j.matpr.2019.12.230,1060,92,167,Fe2O3,Fe2O3,50,Fe2O3-Fe2O3,200,948,850,Fe2O3,Fe2O3,20,20,20,1,30,40.235,296.7,11.675,9.85,0,0.5,1,2
10.1016/j.matpr.2019.12.230,1061,92,167,Fe2O3,Fe2O3,50,Fe2O3-Fe2O3,200,948,850,Fe2O3,Fe2O3,20,20,20,1,30,40.5,394.21,13.673,10.61,0,0.3,1,3
10.1016/j.matpr.2019.12.230,1062,92,167,Fe2O3,Fe2O3,50,Fe2O3-Fe2O3,200,948,850,Fe2O3,Fe2O3,20,20,20,1,30,41,394.21,13.673,12.31,0,0.3,1,4
10.1016/j.matpr.2019.12.230,1063,92,167,Fe2O3,Fe2O3,50,Fe2O3-Fe2O3,200,948,850,Fe2O3,Fe2O3,20,20,20,1,200,39,630.35,3.985,84.776,0,0.585,0,0
10.1016/j.matpr.2019.12.230,1064,92,167,Fe2O3,Fe2O3,50,Fe2O3-Fe2O3,200,948,850,Fe2O3,Fe2O3,20,20,20,1,200,39,727.065,5.075,51.077,0,0.437,0,1
10.1016/j.matpr.2019.12.230,1065,92,167,Fe2O3,Fe2O3,50,Fe2O3-Fe2O3,200,948,850,Fe2O3,Fe2O3,20,20,20,1,200,39,599.9095,4.275,110.8525,0,0.725,1,2
10.1016/j.matpr.2019.12.230,1066,92,167,Fe2O3,Fe2O3,50,Fe2O3-Fe2O3,200,948,850,Fe2O3,Fe2O3,20,20,20,1,200,39,519.4865,3.5,69.4235,0,0.6,1,3
10.1016/j.matpr.2019.12.230,1067,92,167,Fe2O3,Fe2O3,50,Fe2O3-Fe2O3,200,948,850,Fe2O3,Fe2O3,20,20,20,1,200,39,517.314,3.478,30.414,0,0.289,1,4
10.1039/D1RA01902C,1068,225,225,Fe3O4,NiO,15,Fe3O4-NiO,289,523,858,Fe3O4,NiO,50.17,50.17,50.17,1,250,42.9,66.89,3.003,16.68,0,,,
10.1039/D1RA01902C,1069,225,225,Fe3O4,NiO,15,Fe3O4-NiO,289,523,858,Fe3O4,NiO,50.17,50.17,50.17,1,220,43.29,73.79,3.20346,54.23,0,,,
10.1039/D1RA01902C,1070,225,225,Fe3O4,NiO,15,Fe3O4-NiO,289,523,858,Fe3O4,NiO,50.17,50.17,50.17,1,200,43.65,82.09,3.492,13.35,0,,,
10.1039/D1RA01902C,1071,225,225,Fe3O4,NiO,15,Fe3O4-NiO,289,523,858,Fe3O4,NiO,50.17,50.17,50.17,1,160,44.29,100.23,4.429,11.49,1,,,
10.1039/D1RA01902C,1072,225,225,Fe3O4,NiO,15,Fe3O4-NiO,289,523,858,Fe3O4,NiO,50.17,50.17,50.17,1,120,44.8,123.11,5.376,32.66,1,,,
10.1039/D1RA01902C,1073,225,225,Fe3O4,NiO,15,Fe3O4-NiO,289,523,858,Fe3O4,NiO,50.17,50.17,50.17,1,60,45.18,146.18,5.8734,101.63,1,,,
10.1007/s00339-020-04176-z,1074,221,167,FeCo,Fe2O3,10,FeCo-Fe2O3,30,960,1390,FeCo,Fe2O3,200,200,200,3,300,206.45,235.5,16,11.5,0,5,1,0.5
10.1007/s00339-020-04176-z,1075,221,167,FeCo,Fe2O3,10,FeCo-Fe2O3,30,960,1390,FeCo,Fe2O3,200,200,200,3,15,213,152.845,19.5,15.405,0,1.9,1,0.5
10.1007/s00339-020-04176-z,1076,221,167,FeCo,Fe2O3,10,FeCo-Fe2O3,30,960,1390,FeCo,Fe2O3,200,200,200,3,300,135.1325,90.314,17.5,6.544,0,6.5,1,0.5
10.1007/s00339-020-04176-z,1077,221,167,FeCo,Fe2O3,10,FeCo-Fe2O3,30,960,1390,FeCo,Fe2O3,200,200,200,3,15,139.56,239.5,,34.5,0,,1,0.5
10.1007/s00339-020-04176-z,1078,221,167,FeCo,Fe2O3,10,FeCo-Fe2O3,30,960,1390,FeCo,Fe2O3,200,200,200,3,300,187.2,109.185,13.37,9.937,0,2.37,1,0.5
10.1007/s00339-020-04176-z,1079,221,167,FeCo,Fe2O3,10,FeCo-Fe2O3,30,960,1390,FeCo,Fe2O3,200,200,200,3,15,188.9445,170.5,12.5,55.5,0,0.873,1,0.5
10.1007/s00339-020-04176-z,1080,221,167,FeCo,Fe2O3,10,FeCo-Fe2O3,30,960,1390,FeCo,Fe2O3,200,200,200,3,300,174.4,578.358,52.5,0,1,4.815,1,0.5
10.1007/s00339-020-04176-z,1081,221,167,FeCo,Fe2O3,10,FeCo-Fe2O3,30,960,1390,FeCo,Fe2O3,200,200,200,3,15,174.4,570.5,71.5,233.5,0,16.5,1,0.5
10.1021/acsami.1c02855,1082,225,141,NiO,Mn3O4,20,NiO-Mn3O4,90,350,108,NiO,Mn3O4,29.34,29.34,29.34,1,5,0.55,511.3,0.08,165.5,0,,,2
10.1021/acsami.1c02855,1083,225,141,NiO,Mn3O4,20,NiO-Mn3O4,103,350,63,NiO,Mn3O4,29.69,29.69,29.69,1,5,1.32,934.3,0.29,620.8,0,0.17,1,2
10.1021/acsami.1c02855,1084,225,141,NiO,Mn3O4,20,NiO-Mn3O4,100,350,63,NiO,Mn3O4,28.74,28.74,28.74,1,5,1.67,826,0.26,602,0,,,2
10.1021/acsami.1c02855,1085,225,141,NiO,Mn3O4,20,NiO-Mn3O4,102,350,65,NiO,Mn3O4,29.24,29.24,29.24,1,5,0.91,1530,0.22,1670.9,0,0.2,1,2
10.1021/acsami.1c02855,1086,225,141,NiO,Mn3O4,20,NiO-Mn3O4,45,350,74,NiO,Mn3O4,25.03,25.03,25.03,1,5,1.88,2350.7,0.18,2199.9,0,,,2
10.1021/acsami.1c02855,1087,225,141,NiO,Mn3O4,20,NiO-Mn3O4,46,350,50,NiO,Mn3O4,27.74,27.74,27.74,1,5,0.99,5860.4,0.37,2952.5,0,0.223,1,2
10.1021/acsami.1c02855,1088,225,141,NiO,Mn3O4,20,NiO-Mn3O4,45,350,74,NiO,Mn3O4,25.53,25.53,25.53,1,5,0.93,4122.9,0.22,1444.6,0,,,2
10.1021/acsami.1c02855,1089,225,141,NiO,Mn3O4,20,NiO-Mn3O4,46,350,89,NiO,Mn3O4,24.89,24.89,24.89,1,5,4.37,1011.5,0.26,833.1,0,0.209,1,2
10.1088/1361-6528/ac13eb,1090,225,,Ni,La2MnO6,20,La2NiMnO6,,243,268,Ni,La2MnO6,65,65,65,2,5,30.5,205,,100,0,,,0.01
10.1088/1361-6528/ac13eb,1091,225,,Ni,La2MnO6,20,La2NiMnO6,,243,268,Ni,La2MnO6,75,75,75,2,5,53.8,130,,16,1,,,0.01
10.1088/1361-6528/ac13eb,1092,225,,Ni,La2MnO6,20,La2NiMnO6,,243,268,Ni,La2MnO6,80,80,80,2,5,52.7,125,,23,1,,,0.01
10.1021/acs.jpcc.1c00562,1093,62,148,Ce,FeCr0.5O3,60,Ce-Fe0.5Cr0.5O3,100,274,,Ce,FeCr0.5O3,,,,,10,6,304.7445,0.064,100.3325,0,0.013,1,0.5
10.1021/acs.jpcc.1c00562,1094,62,148,Pr,FeCr0.5O3,50,Pr-FeCr0.5O3,100,238,,Pr,FeCr0.5O3,,,,,5,13,7609.472,5.85,210.978,0,0.333,1,0.5
10.1021/acs.jpcc.1c00562,1095,62,148,Nd,FeCr0.5O3,60,Nd-FeCr0.5O3,50,252,,Nd,FeCr0.5O3,,,,,5,15.1,192.165,0.073,1482.057,1,0.43,0,0.5
10.1021/acs.jpcc.1c00562,1096,62,148,Sm,FeCr0.5O3,60,Sm-FeCr0.5O3,100,650,,Sm,FeCr0.5O3,,,,,5,1.85,226.316,0.017,21865.316,0,0.833,1,0.5
10.1002/smll.202107426,1097,225,227,FeO,Fe3O4,60,FeO-Fe3O4,266,200,,FeO,Fe3O4,14,14,14,1,5,39,300,20,2000,0,,,5
10.1002/smll.202107426,1098,227,227,CoFeO,Fe3O4,60,CoFeO-Fe3O4,,226,,CoFeO,Fe3O4,18,18,18,1,5,14,600,6,1600,0,,,5
10.1002/smll.202107426,1099,,227,NiCoFeO,Fe3O4,60,NiCoFeO-Fe3O4,300,273,800,NiCoFeO,Fe3O4,16,16,16,1,5,15,500,8,500,0,,,5
10.1002/smll.202107426,1100,225,227,FeO,Fe3O4,60,FeO-Fe3O4,266,200,,FeO,Fe3O4,14,14,14,1,5,35,320,6,0,1,0,0,0
10.1002/smll.202107426,1101,227,227,CoFeO,Fe3O4,60,CoFeO-Fe3O4,,226,,CoFeO,Fe3O4,18,18,18,1,5,9,270,0.8,0,1,3.4,1,0
10.1002/smll.202107426,1102,,227,NiCoFeO,Fe3O4,60,NiCoFeO-Fe3O4,300,273,800,NiCoFeO,Fe3O4,16,16,16,1,5,11,440,3,0,1,1.6,1,0
10.1039/D1TC04562H,1103,216,,CoO,CoFe,60,CoO-CoFe,,290,1150,CoO,CoFe,90,90,90,1,2,11.06,119.181,0.245,18.75,0,0.043,1,0.02
10.1039/D1TC04562H,1104,216,,CoO,CoFe,60,CoO-CoFe,,290,1150,CoO,CoFe,90,90,90,1,2,11.898,46.121,0.047,27.155,0,0.047,1,5
10.1039/D1TC04562H,1105,216,,CoO,CoFe,60,CoO-CoFe,,290,1150,CoO,CoFe,90,90,90,1,2,5.2175,1493.5,0.775,19.4,1,0.019,1,5
10.1039/D2MA00629D,1106,227,216,Fe3O4,CoO,60,Fe3O4-CoO,237,293,,Fe3O4,CoO,10.8,10.8,10.8,1,10,38,17300,29.5,0,1,0.5,1,0
10.1039/D2MA00629D,1107,227,216,Fe3O4,CoO,60,Fe3O4-CoO,237,293,,Fe3O4,CoO,9.7,9.7,9.7,1,10,45,16600,26.5,2600,0,0.5,1,7
10.1039/D2MA00629D,1108,227,216,Fe3O4,CoO,60,Fe3O4-CoO,237,293,,Fe3O4,CoO,10.8,10.8,10.8,1,10,38,20000,32.46,0,1,5.9,1,0
