,area/volume,h_range_max_koe,Tc,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,num_of_magn_ions,Tn-Tb/Tn,Aex,core_c/a,core_pauling_electronegativity,shell_pauling_electronegativity,core_sum_vec,core_sum_work_function,shell_sum_vec,shell_sum_work_function,core_pauling_electronegativity_difference,core_vec_difference,core_work_function_difference,shell_pauling_electronegativity_difference,shell_vec_difference,shell_work_function_difference,Unnamed: 0
242,0.519231,10.000000000000004,825.0,300.0,69.96999999999997,642.8899999999999,1.529,1.5744000000000256,1.0,0.43000000000000005,1.0,2.0,0.516643,1.0,5.932914,120.4948,120.2024,89.39748,5.142692,74.87634,90.0,90.0,0.428571,-0.04167000000000004,67.42812,1.0,275.7143,275.0,700.0,205.7143,685.7143,201.4286,2.860376,1.707469,11.55577,2.897249,1.443376,11.54701,242
243,0.164835,10.000000000000004,825.0,5.0,45.10000000000002,943.6579999999999,33.7389,70.34199999999998,0.0,3.8349999999999995,1.0,2.0,1.0,1.0,5.932914,120.4948,120.2024,89.39748,5.142692,74.87634,90.0,90.0,0.428571,-0.04167000000000004,67.42812,1.0,275.7143,275.0,700.0,205.7143,685.7143,201.4286,2.860376,1.707469,11.55577,2.897249,1.443376,11.54701,243
244,0.164835,10.000000000000004,825.0,25.0,43.39999999999998,957.76,39.9269,85.63,0.0,5.535,1.0,2.0,1.0,1.0,5.932914,120.4948,120.2024,89.39748,5.142692,74.87634,90.0,90.0,0.428571,-0.04167000000000004,67.42812,1.0,275.7143,275.0,700.0,205.7143,685.7143,201.4286,2.860376,1.707469,11.55577,2.897249,1.443376,11.54701,244
245,0.164835,10.000000000000004,825.0,50.0,40.0,880.0,34.21809999999999,77.74000000000004,0.0,4.255,1.0,2.0,1.0,1.0,5.932914,120.4948,120.2024,89.39748,5.142692,74.87634,90.0,90.0,0.428571,-0.04167000000000004,67.42812,1.0,275.7143,275.0,700.0,205.7143,685.7143,201.4286,2.860376,1.707469,11.55577,2.897249,1.443376,11.54701,245
246,0.164835,10.000000000000004,825.0,100.0,25.74000000000001,408.44000000000005,39.9269,112.875,0.0,6.6,1.0,2.0,1.0,1.0,5.932914,120.4948,120.2024,89.39748,5.142692,74.87634,90.0,90.0,0.428571,-0.04167000000000004,67.42812,1.0,275.7143,275.0,700.0,205.7143,685.7143,201.4286,2.860376,1.707469,11.55577,2.897249,1.443376,11.54701,246
247,0.164835,10.000000000000004,825.0,200.0,58.00400000000002,747.3436999999999,14.97898,22.57499999999999,0.0,1.32,1.0,2.0,1.0,1.0,5.932914,120.4948,120.2024,89.39748,5.142692,74.87634,90.0,90.0,0.428571,-0.04167000000000004,67.42812,1.0,275.7143,275.0,700.0,205.7143,685.7143,201.4286,2.860376,1.707469,11.55577,2.897249,1.443376,11.54701,247
248,0.08108099999999999,60.0,332.0,10.0,44.94599999999997,47.82600000000002,0.6352999999999991,30.0,0.0,0.03902899999999998,0.0,6.0,1.0,1.0,4.295578,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.375,0.06389799999999995,143.5676,1.110909,255.0,0.0,500.0,110.37499999999997,0.0,0.0,3.331228,1.870829,16.9602,0.0,-2.220446049250313e-16,0.0,248
249,0.08108099999999999,60.0,332.0,10.0,44.94599999999997,35.5,0.6352999999999991,130.0,0.0,0.03902899999999998,0.0,6.0,1.0,1.0,4.295578,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.375,0.06389799999999995,143.5676,1.110909,255.0,0.0,500.0,110.37499999999997,0.0,0.0,3.331228,1.870829,16.9602,0.0,-2.220446049250313e-16,0.0,249
250,0.10352,8.0,1661.0,4.0,30.680000000000007,1840.0,22.4,848.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,250
251,0.10352,8.0,1661.0,4.0,27.55000000000001,1793.0,9.75,800.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,251
252,0.10352,8.0,1661.0,4.0,30.110000000000014,1600.0,9.9,784.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,252
253,0.0998,8.0,1661.0,4.0,33.06,1520.0,9.629,720.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,253
254,0.0998,8.0,1661.0,4.0,35.39999999999998,1440.0,10.2439,640.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,254
255,0.0998,8.0,1661.0,4.0,37.799999999999955,1440.0,9.268,640.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,255
256,0.0998,8.0,1661.0,4.0,59.78000000000003,1360.0,10.3448,480.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,256
257,0.0998,8.0,1661.0,4.0,112.416,1191.0,17.78,473.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,257
258,0.0998,40.0,1661.0,5.0,37.16999999999996,1448.97,7.62872,601.796,0.0,1.498,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,258
259,0.0998,40.0,1661.0,50.0,33.38499999999999,1443.868,8.9995,433.7,0.0,0.68,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,259
260,0.0998,40.0,1661.0,100.0,29.735000000000014,1153.0,8.9,683.824,0.0,1.9,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,260
261,0.0998,40.0,1661.0,150.0,27.25999999999999,918.412,7.87,234.671,0.0,1.5,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,261
262,0.0998,40.0,1661.0,200.0,24.127999999999986,663.335,5.726,91.66499999999999,0.0,0.749,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,262
263,0.0998,40.0,1661.0,250.0,21.5,443.87200000000007,4.58,56.0,0.0,0.58,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,263
264,0.0998,29.8,1661.0,4.0,56.11020000000002,676.6700000000001,11.45314,60.146000000000015,0.0,1.637,1.0,0.020000000000000018,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,264
265,0.0998,29.8,1661.0,4.0,56.11020000000002,721.7840000000001,11.45314,180.446,0.0,1.637,1.0,0.04999999999999982,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,265
266,0.0998,11.240000000000002,1661.0,4.0,55.69119999999998,1030.184,11.45314,533.957,0.0,0.0,1.0,0.5000000000000002,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,266
267,0.0998,46.0,1661.0,4.0,34.40199999999999,1075.184,21.7824,578.9,0.0,1.8438,1.0,5.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.64476,411.9435,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,267
268,0.07894700000000002,80.0,484.8,2.0,101.25,260.4000000000001,1.2400000000000002,81.11000000000004,1.0,0.43999999999999995,0.0,7.0,1.0,1.0,8.59,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.375,-4.37714,32.536910000000006,0.77651,270.0,0.0,537.5,149.125,0.0,0.0,3.565765,2.067022,13.1616,0.0,-2.220446049250313e-16,0.0,268
269,0.07894700000000002,80.0,484.8,10.0,80.0,268.9200000000001,0.5600000000000005,79.292,1.0,0.15999999999999992,0.0,7.0,1.0,1.0,8.59,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.375,-4.37714,32.536910000000006,0.77651,270.0,0.0,537.5,149.125,0.0,0.0,3.565765,2.067022,13.1616,0.0,-2.220446049250313e-16,0.0,269
270,0.07894700000000002,80.0,484.8,50.0,29.999999999999943,234.4000000000001,0.0600000000000005,113.71600000000004,1.0,0.1200000000000001,0.0,7.0,1.0,1.0,8.59,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.375,-4.37714,32.536910000000006,0.77651,270.0,0.0,537.5,149.125,0.0,0.0,3.565765,2.067022,13.1616,0.0,-2.220446049250313e-16,0.0,270
271,0.252738,25.0,65.0,5.0,3.295000000000016,577.7,0.4900000000000002,871.02,0.0,0.677,1.0,0.009999999999999787,1.0,1.0,2.924839,90.0,90.0,120.0,5.7935,62.45887,62.22212,90.00004,0.444444,0.353234,4.196699999999993,1.176906,267.5,267.7143,800.0,257.5,671.4286,188.5714,2.859813,2.5,10.0,3.312259,1.534277,11.64057,271
272,0.145278,25.0,65.0,5.0,1.27800000000002,3467.27,0.5899999999999999,1480.01,0.0,0.15599999999999992,1.0,0.009999999999999787,1.0,1.0,2.924839,90.0,90.0,120.0,5.7935,62.45887,62.22212,90.00004,0.444444,0.665008,4.196699999999993,1.176906,267.5,267.7143,800.0,257.5,671.4286,188.5714,2.859813,2.5,10.0,3.312259,1.534277,11.64057,272
273,0.118859,25.0,65.0,5.0,2.259999999999991,229.73999999999978,0.3000000000000007,159.24,0.0,0.11499999999999999,1.0,0.009999999999999787,1.0,1.0,2.924839,90.0,90.0,120.0,5.7935,62.45887,62.22212,90.00004,0.444444,0.544942,4.196699999999993,1.176906,267.5,267.7143,800.0,257.5,671.4286,188.5714,2.859813,2.5,10.0,3.312259,1.534277,11.64057,273
274,0.114416,25.0,65.0,5.0,1.7200000000000273,2215.15,0.8300000000000001,473.62,0.0,0.16700000000000004,1.0,0.009999999999999787,1.0,1.0,2.924839,90.0,90.0,120.0,5.7935,62.45887,62.22212,90.00004,0.444444,0.343284,4.196699999999993,1.176906,267.5,267.7143,800.0,257.5,671.4286,188.5714,2.859813,2.5,10.0,3.312259,1.534277,11.64057,274
275,0.245902,80.0,500.0,300.0,65.82,919.2,18.7128,50.0,1.0,0.0,1.0,0.0,1.0,1.0,3.788512,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.4,0.779894,98.98345,1.0,279.6,0.0,680.0,188.0,0.0,0.0,2.820943,1.440876,12.24745,0.0,-2.220446049250313e-16,0.0,275
276,0.3,80.0,500.0,300.0,66.72000000000003,821.5830000000001,18.7128,50.0,1.0,0.0,1.0,0.0,1.0,1.0,3.788512,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.4,0.779894,98.98345,1.0,279.6,0.0,680.0,188.0,0.0,0.0,2.820943,1.440876,12.24745,0.0,-2.220446049250313e-16,0.0,276
277,0.340909,80.0,500.0,300.0,51.21999999999997,681.9000000000001,18.7128,50.0,1.0,0.0,1.0,0.0,1.0,1.0,3.788512,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.4,0.779894,98.98345,1.0,279.6,0.0,680.0,188.0,0.0,0.0,2.820943,1.440876,12.24745,0.0,-2.220446049250313e-16,0.0,277
278,0.27027,80.0,500.0,300.0,54.420000000000016,620.483,18.7128,50.0,1.0,0.0,1.0,0.0,1.0,1.0,3.788512,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.4,0.779894,98.98345,1.0,279.6,0.0,680.0,188.0,0.0,0.0,2.820943,1.440876,12.24745,0.0,-2.220446049250313e-16,0.0,278
279,0.217391,80.0,500.0,300.0,58.910000000000025,751.664,18.7128,50.0,1.0,0.0,1.0,0.0,1.0,1.0,3.788512,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.4,0.779894,98.98345,1.0,279.6,0.0,680.0,188.0,0.0,0.0,2.820943,1.440876,12.24745,0.0,-2.220446049250313e-16,0.0,279
280,0.25641,80.0,500.0,300.0,45.920000000000016,771.3600000000001,18.7128,50.0,1.0,0.0,1.0,0.0,1.0,1.0,3.788512,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.4,0.779894,98.98345,1.0,279.6,0.0,680.0,188.0,0.0,0.0,2.820943,1.440876,12.24745,0.0,-2.220446049250313e-16,0.0,280
281,0.397059,30.0,729.6,4.0,28.077339999999992,1571.0,2.594766999999999,204.0,0.0,0.34787999999999997,1.0,2.0,0.516643,1.0,6.016811,90.0,90.0,120.0,5.142692,74.87634,90.0,90.0,0.384615,0.816667,23.85239,3.904954,272.875,275.0,656.25,176.25,685.7143,201.4286,2.846377,1.495174,12.78834,2.897249,1.443376,11.54701,281
282,0.519231,30.0,729.6,4.0,0.20870000000002165,974.0,0.10269999999999868,254.0,0.0,0.019400000000000306,1.0,2.0,0.516643,1.0,6.016811,90.0,90.0,120.0,5.142692,74.87634,90.0,90.0,0.384615,0.762682,23.85239,3.904954,272.875,275.0,656.25,176.25,685.7143,201.4286,2.846377,1.495174,12.78834,2.897249,1.443376,11.54701,282
283,0.08232700000000001,15.0,858.0,60.0,49.5,95.69000000000005,6.8544,329.43,0.0,0.0,1.0,1.3,1.0,1.0,5.142692,74.87634,90.0,90.0,2.924839,90.0,90.0,120.0,0.444444,0.636935,110.006,1.708366,275.0,267.5,685.7143,201.4286,800.0,257.5,2.897249,1.443376,11.54701,2.859813,2.5,10.0,283
284,0.094488,15.0,860.0,60.0,33.75,145.17999999999984,6.251633,145.18,1.0,0.0,1.0,1.2,1.0,1.0,2.924839,90.0,90.0,120.0,5.142692,74.87634,90.0,90.0,0.444444,0.707429,105.4331,1.176906,267.5,275.0,800.0,257.5,685.7143,201.4286,2.859813,2.5,10.0,2.897249,1.443376,11.54701,284
285,0.375,60.0,538.0,5.0,48.0,12180.0,38.148,135.0,0.0,0.0,1.0,5.0,1.0,1.0,5.996281,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.444444,0.536082,66.71451,1.0,276.1429,266.0,714.2857,207.8571,750.0,250.0,2.838877,2.039608,11.56632,2.932331,2.0,10.0,285
286,0.272727,60.0,538.0,5.0,16.499999999999943,12110.0,12.592,161.0,0.0,0.0,1.0,5.0,1.0,1.0,5.996281,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.444444,0.536082,66.71451,1.0,276.1429,266.0,714.2857,207.8571,750.0,250.0,2.838877,2.039608,11.56632,2.932331,2.0,10.0,286
287,0.25,60.0,538.0,5.0,19.0,12040.0,14.81,143.0,0.0,0.0,1.0,5.0,1.0,1.0,5.996281,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.444444,0.536082,66.71451,1.0,276.1429,266.0,714.2857,207.8571,750.0,250.0,2.838877,2.039608,11.56632,2.932331,2.0,10.0,287
288,0.0037500000000000033,6.0,1388.0,5.0,16.607799999999997,504.0,7.6124,182.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.638225,344.237,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,288
289,0.0037500000000000033,6.0,1388.0,5.0,16.607799999999997,446.0,7.6124,126.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.638225,344.237,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,289
290,0.0037500000000000033,6.0,1388.0,5.0,16.607799999999997,318.0,7.6124,374.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.638225,344.237,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,290
291,0.0037500000000000033,6.0,1388.0,5.0,16.607799999999997,357.0,7.6124,685.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.638225,344.237,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,291
292,0.0037500000000000033,6.0,1388.0,5.0,16.607799999999997,504.0,7.6124,182.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.638225,344.237,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,292
293,0.0037500000000000033,6.0,1388.0,5.0,16.607799999999997,332.0,7.6124,93.99999999999997,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.638225,344.237,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,293
294,0.0037500000000000033,6.0,1388.0,5.0,16.607799999999997,218.0,7.6124,314.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.638225,344.237,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,294
295,0.0037500000000000033,6.0,1388.0,5.0,16.607799999999997,354.0,7.6124,685.0,0.0,0.0,1.0,1.0,1.0,1.0,2.48976,60.0,60.0,60.0,3.011828,107.295,89.50258,120.0378,0.666667,0.638225,344.237,1.0,188.0,266.0,900.0,500.0,750.0,250.0,0.0,0.0,0.0,2.932331,2.0,10.0,295
296,0.48989800000000006,80.0,93.0,2.0,6.199999999999989,9130.43,2.394399999999999,1304.348,0.0,0.0,1.0,3.5,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,296
297,0.48989800000000006,80.0,93.0,2.0,6.199999999999989,8478.26,2.1099999999999994,1195.65,1.0,0.0,1.0,3.5,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,297
298,0.48989800000000006,80.0,93.0,2.0,5.7900000000000205,10000.0,2.245599999999998,763.0,0.0,0.0,1.0,1.0,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,298
299,0.48989800000000006,80.0,93.0,8.0,5.749999999999943,9812.5,2.174999999999999,506.0,0.0,0.0,1.0,1.0,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,299
300,0.48989800000000006,80.0,93.0,10.0,5.749999999999943,9687.5,2.174999999999999,379.0,0.0,0.0,1.0,1.0,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,300
301,0.48989800000000006,80.0,93.0,15.0,6.0,8189.5,2.133000000000001,340.5,0.0,0.0,1.0,1.0,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,301
302,0.48989800000000006,80.0,93.0,20.0,5.978999999999985,7920.689,2.0999999999999996,178.869,0.0,0.0,1.0,1.0,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,302
303,0.48989800000000006,80.0,93.0,25.0,6.199999999999989,7508.612,2.0,124.743,0.0,0.0,1.0,1.0,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,303
304,0.48989800000000006,80.0,93.0,30.0,5.899999999999977,7705.647,1.9670000000000023,179.2,0.0,0.0,1.0,1.0,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,304
305,0.48989800000000006,80.0,93.0,40.0,6.1510000000000105,6289.985,2.3000000000000007,18.0,0.0,0.0,1.0,1.0,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,305
306,0.48989800000000006,80.0,93.0,60.0,7.600000000000023,3512.753,2.9939999999999998,108.70599999999999,0.0,0.0,1.0,1.0,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,306
307,0.48989800000000006,80.0,93.0,80.0,8.0,1397.769,3.0,35.36849999999998,0.0,0.0,1.0,1.0,0.671139,1.0,5.988303,89.99998,120.0,59.99995,0.0,0.0,0.0,0.0,0.428571,0.21875,7.765147999999996,0.999999,270.8571,0.0,642.8571,200.0,0.0,0.0,3.128237,1.632993,11.57275,0.0,-2.220446049250313e-16,0.0,307
308,0.142857,30.0,823.0,50.0,96.0,141.0,8.4,14.0,1.0,0.0,1.0,3.0,1.0,1.0,2.447573,90.0,90.0,108.0944,0.0,0.0,0.0,0.0,1.0,0.576663,252.1886,1.613553,187.0,0.0,900.0,492.5,0.0,0.0,0.21390399999999987,1.111111,0.4568530000000006,0.0,-2.220446049250313e-16,0.0,308
309,0.882353,60.0,797.0,5.0,3.3670000000000186,1484.0,0.12299999999999933,1217.0,0.0,0.09230000000000005,1.0,5.0,1.0,1.0,2.4816000000000003,60.0,60.0,60.0,6.348074,117.493,89.99976,117.6525,0.5,-0.25284999999999996,50.91445,1.0,155.0,263.0,700.0,410.0,642.8571,175.7143,0.0,0.0,0.0,3.556302,0.7698,11.54701,309
310,0.230769,6.0,858.0,5.0,5.625000000000057,8649.5,1.5625,909.0,0.0,1.125,1.0,5.0,1.0,1.0,5.142692,74.87634,90.0,90.0,3.433963,89.99989,60.03562,59.97819,0.444444,0.457627,93.75796,1.708366,275.0,249.5,685.7143,201.4286,650.0,205.0,2.897249,1.443376,11.54701,3.787575,0.769231,10.0,310
311,0.07499999999999998,6.0,858.0,5.0,5.625000000000057,6995.0,1.5625,727.0,1.0,1.5,1.0,5.0,1.0,1.0,5.142692,74.87634,90.0,90.0,3.433963,89.99989,60.03562,59.97819,0.444444,0.457627,93.75796,1.708366,275.0,249.5,685.7143,201.4286,650.0,205.0,2.897249,1.443376,11.54701,3.787575,0.769231,10.0,311
312,0.05454500000000001,40.0,658.0,5.0,17.69999999999999,4263.0,11.0,104.00000000000003,0.0,0.0,1.0,5.0,0.23272199999999998,7.272727,5.932914,120.4948,120.2024,89.39748,2.924839,90.0,90.0,120.0,0.444444,0.619048,84.36361,1.0,275.7143,267.5,700.0,205.7143,800.0,257.5,2.860376,1.707469,11.55577,2.859813,2.5,10.0,312
313,0.05454500000000001,40.0,658.0,5.0,29.999999999999943,6315.0,22.4,183.0,0.0,0.0,1.0,5.0,0.23272199999999998,7.272727,5.932914,120.4948,120.2024,89.39748,2.924839,90.0,90.0,120.0,0.444444,0.619048,84.36361,1.0,275.7143,267.5,700.0,205.7143,800.0,257.5,2.860376,1.707469,11.55577,2.859813,2.5,10.0,313
314,0.05454500000000001,40.0,658.0,5.0,34.5,12334.0,22.5,612.0,0.0,0.0,1.0,5.0,0.23272199999999998,7.272727,5.932914,120.4948,120.2024,89.39748,2.924839,90.0,90.0,120.0,0.444444,0.619048,84.36361,1.0,275.7143,267.5,700.0,205.7143,800.0,257.5,2.860376,1.707469,11.55577,2.859813,2.5,10.0,314
315,0.05454500000000001,40.0,658.0,5.0,47.19999999999993,12653.0,32.7,758.0,0.0,0.0,1.0,5.0,0.23272199999999998,7.272727,5.932914,120.4948,120.2024,89.39748,2.924839,90.0,90.0,120.0,0.444444,0.619048,84.36361,1.0,275.7143,267.5,700.0,205.7143,800.0,257.5,2.860376,1.707469,11.55577,2.859813,2.5,10.0,315
