,id,space_group_shell,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,sphericity,max/min,exc_dir,ver_s_dir,area/volume
275,0.5706214689265536,0.9912663755458515,0.07752122302158274,-inf,0.02857142857142857,0.1101223581757508,0.196866430069366,0.19345758546939099,0.16666666666666666,0.9912280701754386,0.008620689655172414,0.010927573062261752,0.2899296211831416,1.0,0.0,1.0,0.3445151339888182
276,0.5725047080979284,0.9912663755458515,0.06938129496402877,-inf,0.02857142857142857,0.1101223581757508,0.18948620745281494,0.19397765021745209,0.16666666666666666,0.9912280701754386,0.06609195402298851,0.014358322744599744,0.2899296211831416,1.0,0.0,1.0,0.3445151339888182
277,0.5743879472693032,0.9912663755458515,0.055429082733812945,-inf,0.02857142857142857,0.1101223581757508,0.17518349733828034,0.19233944626105953,0.16666666666666666,0.9912280701754386,0.13793103448275862,0.017789072426937738,0.2899296211831416,1.0,0.0,1.0,0.3445151339888182
278,0.5762711864406779,0.9912663755458515,0.024419064748201436,-inf,0.02857142857142857,0.1101223581757508,0.12661719632198742,0.1962659351089211,0.16666666666666666,0.9912280701754386,0.28160919540229884,0.024523506988564165,0.2899296211831416,1.0,0.0,1.0,0.3445151339888182
279,0.5781544256120527,0.9912663755458515,0.018795251798561143,1.3463529744506395,0.02857142857142857,0.1101223581757508,0.055331827714147436,0.1945757246777224,0.16666666666666666,0.9912280701754386,0.5689655172413792,0.007636594663278272,0.2899296211831416,1.0,0.0,1.0,0.3445151339888182
280,0.5800376647834274,0.9912663755458515,0.007220791366906485,1.3811150807098498,0.02857142857142857,0.1101223581757508,0.006166317147927084,0.18193815129983684,0.16666666666666666,0.9912280701754386,0.8563218390804597,0.002731893265565439,0.2899296211831416,1.0,1.0,1.0,0.3445151339888182
281,0.5819209039548022,0.9912663755458515,0.03394453237410072,1.6104365716185107,0.02857142857142857,0.1101223581757508,0.02667657156799484,0.11726809987843488,0.0,0.9912280701754386,0.008620689655172414,0.024364675984752223,0.5943878937498528,1.0,0.0,1.0,0.1076592580351979
282,0.583804143126177,0.9912663755458515,0.034451798561151076,1.7589118923979734,0.02857142857142857,0.1101223581757508,0.03951815892079367,0.11284754951991524,0.0,0.9912280701754386,0.06609195402298851,0.03516518424396442,0.5943878937498528,1.0,0.0,1.0,0.1076592580351979
283,0.5856873822975518,0.9912663755458515,0.031654676258992806,1.6102341753343887,0.02857142857142857,0.1101223581757508,5.7136981771255035e-05,0.10400644880287598,0.0,0.9912280701754386,0.13793103448275862,0.027033036848792883,0.5943878937498528,1.0,0.0,1.0,0.1076592580351979
284,0.5875706214689265,0.9912663755458515,0.014692086330935253,-0.7695510786218308,0.02857142857142857,0.1101223581757508,0.006984927754476536,0.06692583226611713,0.0,0.9912280701754386,0.28160919540229884,0.04193138500635324,0.5943878937498528,1.0,0.0,1.0,0.1076592580351979
285,0.5894538606403013,0.9912663755458515,0.017521151079136696,0.7242758696007853,0.02857142857142857,0.1101223581757508,0.05361671237296338,0.1448939392954423,0.0,0.9912280701754386,0.5689655172413792,0.008386277001270648,0.5943878937498528,1.0,0.0,1.0,0.1076592580351979
286,0.591337099811676,0.9912663755458515,0.033633093525179854,0.009450895798714411,0.02857142857142857,0.1101223581757508,0.07919745120180673,0.17203091784927224,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498528,1.0,1.0,1.0,0.1076592580351979
287,0.5932203389830508,0.0,0.0017203597122302165,1.3424226808222062,0.08571428571428572,0.6662958843159065,0.002198741732537504,0.11146842621906428,0.0,0.23684210526315785,0.022988505747126436,0.0002479580686149943,0.5943878937498531,1.0,0.0,0.0,0.051683262209578
