,Unnamed: 0,area/volume,volume,area,space_group_core,space_group_shell,h_range_max_koe,Tb,TN,Tc,x,y,z,shape,temperature_k,sat_em_g,coer_oe,mr (emu/g),exc_bias_oe,exc_dir,ver_shift_emu_g,ver_s_dir,fc_field_t,sphericity,max/min,core_a,core_b,core_c,core_alpha,core_beta,core_gamma,shell_a,shell_b,shell_c,shell_alpha,shell_beta,shell_gamma,total_ions,z_ions,core_total_ions,core_magnetic_ions,shell_total_ions,shell_magnetic_ions,num_of_magn_ions,Tn-Tb/Tn,Aex,core,shell,formula
1156,1156,0.06629834254,388100.3131,25730.4075,194,167,20,350,310,1388,45.25,45.25,45.25,1,50,67.385,349,35.475,194,0,7.475,1,2.6,1,1,2.489759746,2.489759746,2.489759746,60,60,60,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,6,3,1,1,5,2,0.5,-0.1290322581,136.8903252,Co,Cr2O3,Co-Cr2O3
1157,1157,0.1666666667,24429.00384,4071.50064,212,225,50,174.6,950,291,18,18,18,1,10,10.72,8296.1,3.845,3721.63,0,1.25,1,5,1,1,3.788512,3.788512,3.788512,90,90,90,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,7,3,5,2,2,1,0.4285714286,0.8162105263,48.11381232,Fe2O3,CoO,Fe2O3-CoO
1158,1158,0.1666666667,24429.00384,4071.50064,225,212,50,185,950,291,18,18,18,1,10,8.691,8655.17,2.1245,8655.17,0,0.901,1,5,1,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3.788512,3.788512,3.788512,90,90,90,7,3,2,1,5,2,0.4285714286,0.8052631579,38.40557982,CoO,Fe2O3,CoO-Fe2O3
1159,1159,0.4545454545,1204.259412,547.3906416,221,0,50,160.4,213,498,6.6,6.6,6.6,1,10,8.74E-05,838.947,2.67E-05,850,0,4.14E-06,1,1,1,1,2.993267858,2.993267858,2.993267858,60,60,60,0,0,0,0,0,0,2,1,2,1,0,0,0.5,0.2469483568,0,CuO,0,CuO
1160,1160,0.2362204724,8580.239399,2026.828204,225,194,65,220,523,1388,12.7,12.7,12.7,1,5,1.65,9036.35,0.343,4737.972,0,0.184,1,2,1,1,2.924839357,2.924839357,3.442262,90,90,119.9999855,2.489759746,2.489759746,2.489759746,60,60,60,3,2,2,1,1,1,0.6666666667,0.5793499044,418.1126318,NiO,Co,NiO-Co
1161,1161,0.5,904.77792,452.38896,227,221,50,140,950,858,6,31.8,31.8,1,5,66.3,1396.42,23.7,320.09,0,0,0,4,1,5.3,3.058813,5.142692,5.225572969,74.87633512,90,90,3.788512,3.788512,3.788512,90,90,90,12,5,7,3,5,2,0.4166666667,0.8526315789,67.94224223,Fe3O4,Fe2O3,Fe3O4-Fe2O3
1162,1162,0.5,904.77792,452.38896,227,221,50,140,950,858,6,30.2,30.2,1,5,66.3,1657.3,22,494.33,0,0,0,0.4,1,5.033333333,3.058813,5.142692,5.225572969,74.87633512,90,90,3.788512,3.788512,3.788512,90,90,90,12,5,7,3,5,2,0.4166666667,0.8526315789,67.94224223,Fe3O4,Fe2O3,Fe3O4-Fe2O3
1163,1163,0.3333333333,3053.62548,1017.87516,225,225,30,200,293,1025.4,9,9,9,1,10,60.5,3388,26,98,1,0,0,0,1,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,2.949546031,2.949546031,2.949546031,60,60,60,3,1,2,1,1,0,0.3333333333,0.3174061433,521.4700784,CoO,Au,CoO-Au
1164,1164,0.3333333333,3053.62548,1017.87516,225,225,30,200,293,865.2,9,9,9,1,75,61.7,2565.5,34,65.5,1,0,0,0,1,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,2.949546031,2.949546031,2.949546031,60,60,60,3,1,2,1,1,0,0.3333333333,0.3174061433,439.999914,CoO,Au,CoO-Au
1165,1165,0.3333333333,3053.62548,1017.87516,225,225,30,200,293,975.4,9,9,9,1,10,61,4233,30.5,3828,1,25,1,3,1,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,2.949546031,2.949546031,2.949546031,60,60,60,3,1,2,1,1,0,0.3333333333,0.3174061433,496.0424366,CoO,Au,CoO-Au
1166,1166,0.3333333333,3053.62548,1017.87516,225,225,30,200,293,975.4,9,9,9,1,10,58,5163.5,24,5163.5,1,24,1,3,1,1,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,2.949546031,2.949546031,2.949546031,60,60,60,3,1,2,1,1,0,0.3333333333,0.3174061433,496.0424366,CoO,Au,CoO-Au
1167,1167,0.12,125000,15000,194,167,10,14,305,820,50,50,50,3,85,113,280.65,23.1,51.65,0,3.45,1,5,0.805995977,1,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,2.489759746,2.489759746,2.489759746,60,60,60,6,3,5,2,1,1,0.5,0.9540983607,164.6745236,Cr2O3,Co,Cr2O3-Co
1168,1168,0.12,125000,15000,194,167,10,14,305,820,50,50,50,3,100,46.6082,269.355,22.9,58.865,0,2.905,1,5,0.805995977,1,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,2.489759746,2.489759746,2.489759746,60,60,60,6,3,5,2,1,1,0.5,0.9540983607,164.6745236,Cr2O3,Co,Cr2O3-Co
1169,1169,0.12,125000,15000,194,167,10,14,305,820,50,50,50,3,120,46.6082,262.097,23.44,58.097,0,2.56,1,5,0.805995977,1,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,2.489759746,2.489759746,2.489759746,60,60,60,6,3,5,2,1,1,0.5,0.9540983607,164.6745236,Cr2O3,Co,Cr2O3-Co
1170,1170,0.12,125000,15000,194,167,10,14,305,830,50,50,50,3,160,46.6082,255.65,22.49,49.197,0,3.53,1,5,0.805995977,1,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,2.489759746,2.489759746,2.489759746,60,60,60,6,3,5,2,1,1,0.5,0.9540983607,166.6827495,Cr2O3,Co,Cr2O3-Co
1171,1171,0.12,125000,15000,194,167,10,14,305,830,50,50,50,3,180,46.6082,252.4,22.665,46.4,0,2.845,1,5,0.805995977,1,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,2.489759746,2.489759746,2.489759746,60,60,60,6,3,5,2,1,1,0.5,0.9540983607,166.6827495,Cr2O3,Co,Cr2O3-Co
1172,1172,0.12,125000,15000,194,167,10,14,305,830,50,50,50,3,200,46.0694,245.1625,21.8,42.7365,0,3.36,1,5,0.805995977,1,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,2.489759746,2.489759746,2.489759746,60,60,60,6,3,5,2,1,1,0.5,0.9540983607,166.6827495,Cr2O3,Co,Cr2O3-Co
1173,1173,0.12,125000,15000,194,167,10,14,305,830,50,50,50,3,250,45.848,229.436,21.37,33.467,0,2.41,1,5,0.805995977,1,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,2.489759746,2.489759746,2.489759746,60,60,60,6,3,5,2,1,1,0.5,0.9540983607,166.6827495,Cr2O3,Co,Cr2O3-Co
1174,1174,0.12,125000,15000,194,167,10,14,305,830,50,50,50,3,300,45.2214,216.5,20.85,10.853,0,1.55,1,5,0.805995977,1,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,2.489759746,2.489759746,2.489759746,60,60,60,6,3,5,2,1,1,0.5,0.9540983607,166.6827495,Cr2O3,Co,Cr2O3-Co
1175,1175,0.12,125000,15000,194,167,10,14,305,830,50,50,50,3,320,45.2214,213.3,21.3735,0.4,0,0.3445,1,5,0.805995977,1,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,2.489759746,2.489759746,2.489759746,60,60,60,6,3,5,2,1,1,0.5,0.9540983607,166.6827495,Cr2O3,Co,Cr2O3-Co
1176,1176,0.625,463.246295,289.5289344,225,141,50,41.1,122,43,4.8,4.8,4.8,1,10,8.6,4094.074,1.65,1073.211,0,0.683,1,7,1,1,3.431708662,3.43396276,3.440434471,89.99988972,60.03562403,59.97819011,5.870140586,6.348074159,5.873287142,117.4929608,89.99975597,117.6525217,9,4,2,1,7,3,0.4444444444,0.6631147541,2.74695295,MnO,Mn3O4,MnO-Mn3O4
1177,1177,0.3703703704,2226.092975,824.4788796,225,141,30,41.1,122,43,8.1,8.1,8.1,1,10,8.6,3422.964,1.47,2073.995,0,0.803,1,7,1,1,3.431708662,3.43396276,3.440434471,89.99988972,60.03562403,59.97819011,5.870140586,6.348074159,5.873287142,117.4929608,89.99975597,117.6525217,9,4,2,1,7,3,0.4444444444,0.6631147541,2.74695295,MnO,Mn3O4,MnO-Mn3O4
1178,1178,0.3389830508,5545.233,1879.74,225,141,20,41.1,122,43,17.7,17.7,17.7,3,10,8.6,2786,1.15,2786,0,1.15,1,7,0.805995977,1,3.431708662,3.43396276,3.440434471,89.99988972,60.03562403,59.97819011,5.870140586,6.348074159,5.873287142,117.4929608,89.99975597,117.6525217,9,4,2,1,7,3,0.4444444444,0.6631147541,2.74695295,MnO,Mn3O4,MnO-Mn3O4
1179,1179,0.253164557,13312.053,3370.14,225,141,10,41.1,122,43,23.7,23.7,23.7,3,10,8.6,1409.7875,0.65,4028.0825,0,1.619,1,7,0.805995977,1,3.431708662,3.43396276,3.440434471,89.99988972,60.03562403,59.97819011,5.870140586,6.348074159,5.873287142,117.4929608,89.99975597,117.6525217,9,4,2,1,7,3,0.4444444444,0.6631147541,2.74695295,MnO,Mn3O4,MnO-Mn3O4
1180,1180,0.253164557,13312.053,3370.14,225,141,70,41.1,122,43,23.7,23.7,23.7,3,10,15.13,7101.82,6.1,1014.42,0,1,1,5,0.805995977,1,3.431708662,3.43396276,3.440434471,89.99988972,60.03562403,59.97819011,5.870140586,6.348074159,5.873287142,117.4929608,89.99975597,117.6525217,9,4,2,1,7,3,0.4444444444,0.6631147541,2.74695295,MnO,Mn3O4,MnO-Mn3O4
1181,1181,0.253164557,13312.053,3370.14,225,141,70,41.1,122,43,23.7,23.7,23.7,3,10,9.999,3007.25,3,108.7,0,0.4,1,5,0.805995977,1,3.431708662,3.43396276,3.440434471,89.99988972,60.03562403,59.97819011,5.870140586,6.348074159,5.873287142,117.4929608,89.99975597,117.6525217,9,4,2,1,7,3,0.4444444444,0.6631147541,2.74695295,MnO,Mn3O4,MnO-Mn3O4
1182,1182,0.253164557,13312.053,3370.14,225,141,70,41.1,122,43,23.7,23.7,23.7,3,10,7.5,6739.5,2.5,1594.06,0,0.766,1,5,0.805995977,1,3.431708662,3.43396276,3.440434471,89.99988972,60.03562403,59.97819011,5.870140586,6.348074159,5.873287142,117.4929608,89.99975597,117.6525217,9,4,2,1,7,3,0.4444444444,0.6631147541,2.74695295,MnO,Mn3O4,MnO-Mn3O4
1183,1183,0.253164557,13312.053,3370.14,225,141,70,41.1,122,43,23.7,23.7,23.7,3,10,5.723,5434.7825,1.633,1521.7395,0,0.633,1,5,0.805995977,1,3.431708662,3.43396276,3.440434471,89.99988972,60.03562403,59.97819011,5.870140586,6.348074159,5.873287142,117.4929608,89.99975597,117.6525217,9,4,2,1,7,3,0.4444444444,0.6631147541,2.74695295,MnO,Mn3O4,MnO-Mn3O4
1184,1184,0.075,268082.3467,20106.176,62,62,50,148,170,766.6,40,40,40,1,4,20.26,1668.845,2.389,707.745,0,1.019,1,1,1,1,,,,,,,4.973215822,4.973215822,4.973215822,116.7863377,110.2242131,101.7499289,6,2,2,1,4,1,0.3333333333,0.1294117647,115.6093,CaSm,MnO3,Sm0.5Ca0.5MnO3
1185,1185,0.04285714286,1436753.827,61575.164,62,62,50,176.2,170,555,70,70,70,1,4,18.882,1538.93,1.665,759.29,0,0.887,1,1,1,1,,,,,,,4.973215822,4.973215822,4.973215822,116.7863377,110.2242131,101.7499289,6,2,2,1,4,1,0.3333333333,-0.03647058824,83.69835834,CaSm,MnO3,Sm0.5Ca0.5MnO3
1186,1186,0.025,7238223.36,180955.584,62,62,50,205,170,317,120,120,120,1,4,14.08,1272.717,0.7225,870.117,0,0.5335,1,1,1,1,,,,,,,4.973215822,4.973215822,4.973215822,116.7863377,110.2242131,101.7499289,6,2,2,1,4,1,0.3333333333,-0.2058823529,47.80608936,CaSm,MnO3,Sm0.5Ca0.5MnO3
1187,1187,0.04285714286,1436753.827,61575.164,62,62,50,176.2,170,555,70,70,70,1,4,19,1520,2.4,780,0,0.98,1,1,1,1,,,,,,,4.973215822,4.973215822,4.973215822,116.7863377,110.2242131,101.7499289,6,2,2,1,4,1,0.3333333333,-0.03647058824,83.69835834,CaSm,MnO3,Sm0.5Ca0.5MnO3
1188,1188,2,5890.48125,11780.9625,62,225,90,35,122,678.2,50,3,0,6,150,0.415,7381.608,5.2547,1171.432,0,0,0,1,0.1338866277,16.66666667,3.801716,3.801716,3.801716,90,90,90,3.120572,3.120572,3.120572,90,90,90,7,1,5,1,2,0,0.1428571429,0.7131147541,325.997926,CaMnO3,GS,CaMnO3
1189,1189,2,5890.48125,11780.9625,62,225,90,35,122,1119.4,50,3,0,6,120,0.785,708.85,0.2205,1,0,0.0035,1,1,0.1338866277,16.66666667,3.801716,3.801716,3.801716,90,90,90,3.120572,3.120572,3.120572,90,90,90,7,1,5,1,2,0,0.1428571429,0.7131147541,538.0744299,CaMnO3,GS,CaMnO3
1190,1190,2,5890.48125,11780.9625,62,225,90,35,122,1119.4,50,3,0,6,90,1.135,6371.85,0.633,660.75,0,0.173,1,1,0.1338866277,16.66666667,3.801716,3.801716,3.801716,90,90,90,3.120572,3.120572,3.120572,90,90,90,7,1,5,1,2,0,0.1428571429,0.7131147541,538.0744299,CaMnO3,GS,CaMnO3
1191,1191,2,5890.48125,11780.9625,62,225,90,35,122,1119.4,50,3,0,6,90,1.15,6462.265,0.645,896.265,0,0.165,1,1,0.1338866277,16.66666667,3.801716,3.801716,3.801716,90,90,90,3.120572,3.120572,3.120572,90,90,90,7,1,5,1,2,0,0.1428571429,0.7131147541,538.0744299,CaMnO3,GS,CaMnO3
1192,1192,2,5890.48125,11780.9625,62,225,90,35,122,206.8,50,3,0,6,50,0.965,5896.225,0.505,4666.225,0,0.395,1,1,0.1338866277,16.66666667,3.801716,3.801716,3.801716,90,90,90,3.120572,3.120572,3.120572,90,90,90,7,1,5,1,2,0,0.1428571429,0.7131147541,99.4048527,CaMnO3,GS,CaMnO3
1193,1193,2,5890.48125,11780.9625,62,225,90,35,122,1119.4,50,3,0,6,10,0.5,7358.49,0.23,1479.902,0,0.6,1,1,0.1338866277,16.66666667,3.801716,3.801716,3.801716,90,90,90,3.120572,3.120572,3.120572,90,90,90,7,1,5,1,2,0,0.1428571429,0.7131147541,538.0744299,CaMnO3,GS,CaMnO3
1194,1194,2,5890.48125,11780.9625,62,225,90,35,122,446.4,50,3,0,6,5,3.755,15645.5,0.786,484.5,0,0.01,1,9,0.1338866277,16.66666667,3.801716,3.801716,3.801716,90,90,90,3.120572,3.120572,3.120572,90,90,90,7,1,5,1,2,0,0.1428571429,0.7131147541,214.5760457,CaMnO3,GS,CaMnO3
1195,1195,2,5890.48125,11780.9625,62,225,90,35,122,361.8,50,3,0,6,50,3.8165,11452.75,0.98,162.43,0,0.02,1,9,0.1338866277,16.66666667,3.801716,3.801716,3.801716,90,90,90,3.120572,3.120572,3.120572,90,90,90,7,1,5,1,2,0,0.1428571429,0.7131147541,173.9104241,CaMnO3,GS,CaMnO3
1196,1196,2,5890.48125,11780.9625,62,225,90,35,122,666.8,50,3,0,6,100,3.337,5698.925,0.735,213.995,0,0,0,9,0.1338866277,16.66666667,3.801716,3.801716,3.801716,90,90,90,3.120572,3.120572,3.120572,90,90,90,7,1,5,1,2,0,0.1428571429,0.7131147541,320.5181614,CaMnO3,GS,CaMnO3
1197,1197,0.75,512,384,225,227,30,300,796,858,8,8,8,3,10,2.95,1250,1.155,2200,0,0.853,1,3,0.805995977,1,2.924839357,2.924839357,3.442262,90,90,119.9999855,5.996281061,5.996281061,5.996281061,60,60,60,9,4,2,1,7,3,0.4444444444,0.6231155779,53.65825863,NiO,Fe2NiO4,NiO-NiFe2O4
1198,1198,0.06666666667,381703.185,25446.879,62,225,10,120,250,260,45,45,45,1,10,8,500,0.7,820,0,0.9,1,5,1,1,5.454271,5.527028,7.695585,90,90,90,0,0,0,0,0,0,10,3,10,3,0,0,0.3,0.52,0,CaNdMn2O6,0,Nd0.5Ca0.5MnO3
1199,1199,0.2,14137.155,2827.431,194,12,50,220,293,1388,15,15,15,1,200,15.6206,900,0.006776,318,0,0,0,0.2,1,1,2.489759746,2.489759746,2.489759746,60,60,60,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3,2,1,1,2,1,0.6666666667,0.2491467577,344.2369665,Co,CoO,Co-CoO
1200,1200,0.2142857143,21952,4704,62,194,40,150,273,45,28,28,28,3,5,5.1,710.65,1.35,710.65,0,0.87,1,1,0.805995977,1,2.521433,2.521433,2.521433,90,90,90,2.489759746,2.489759746,2.489759746,60,60,60,3,2,2,1,1,1,0.6666666667,0.4505494505,13.55552481,CrN,Co,CrN-Co
1201,1201,0.4285714286,1436.753827,615.75164,229,167,50,307,310,1006.4,7,7,7,1,10,43.543,185,24.256,9,0.6,0,0,0.5,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,5.069752,5.472539806,5.069818799,117.5959333,119.9996129,90.00006706,6,3,1,1,5,2,0.5,0.009677419355,99.25534819,Fe,Cr2O3,Fe-Cr2O3
1202,1202,0.3333333333,3053.62548,1017.87516,229,62,10,290,100,1043,9,9,9,1,4.2,95,820,41.1,360,0,0.1,1,5,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,2.920997,2.920997,3.705286,90,90,90,4,2,1,1,3,1,0.5,-1.9,267.8023976,Fe,MnO2,Fe-MnO2
1203,1203,0.3333333333,3053.62548,1017.87516,229,62,10,290,100,1043,9,9,9,1,4.2,14.2,770,5.2,470,0,0.6,1,5,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,2.920997,2.920997,3.705286,90,90,90,4,2,1,1,3,1,0.5,-1.9,267.8023976,Fe,MnO2,Fe-MnO2
1204,1204,0.3333333333,3053.62548,1017.87516,229,62,10,290,100,1043,9,9,9,1,4.2,6.6,1960,1.3,960,0,2.3,1,5,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,2.920997,2.920997,3.705286,90,90,90,4,2,1,1,3,1,0.5,-1.9,267.8023976,Fe,MnO2,Fe-MnO2
1205,1205,0.3,8000,2400,225,227,10,70,796,723,20,20,20,3,10,1.8,400,0.9,110,0,0.2,1,1.4,0.805995977,1,2.924839357,2.924839357,3.442262,90,90,119.9999855,5.999784718,5.999774063,5.99984258,119.5591413,119.5573881,90.76301512,9,4,2,1,7,3,0.4444444444,0.9120603015,45.1891214,NiO,Fe2CuO4,NiO-CuFe2O4
1206,1206,0.075,268082.3467,20106.176,225,227,40,350,796,850,40,40,40,1,10,6,2273.275,2.7,493.641,0,0.44,1,4,1,1,2.924839357,2.924839357,3.442262,90,90,119.9999855,5.996281061,5.996281061,5.996281061,60,60,60,9,4,2,1,7,3,0.4444444444,0.5603015075,53.15794853,NiO,Fe2NiO4,NiO-NiFe2O4
1207,1207,0.09677419355,124788.1436,12076.27196,225,227,40,350,796,850,31,31,31,1,10,6.1,3351,3.25,1595.4,0,1.47,1,4,1,1,2.924839357,2.924839357,3.442262,90,90,119.9999855,5.996281061,5.996281061,5.996281061,60,60,60,9,4,2,1,7,3,0.4444444444,0.5603015075,53.15794853,NiO,Fe2NiO4,NiO-NiFe2O4
1208,1208,0.075,268082.3467,20106.176,227,225,10,161.6,323,878.8,40,40,40,1,77,80.1937,228.5,21.124,15,0,12.4612,1,3.48,1,1,,,,,,,2.408561692,2.408561692,3.961609,90,90,109.33229,5,4,3,2,2,2,0.8,0.4996904025,136.8243965,CoNiO,CoNi,NiCoO-NiCo
1209,1209,0.075,268082.3467,20106.176,227,225,10,161.6,323,878.8,40,40,40,1,77,80.1937,258.8,21.124,93.2,0,12.4612,1,3.48,1,1,,,,,,,2.408561692,2.408561692,3.961609,90,90,109.33229,5,4,3,2,2,2,0.8,0.4996904025,136.8243965,CoNiO,CoNi,NiCoO-NiCo
1210,1210,0.075,268082.3467,20106.176,227,225,10,161.6,323,878.8,40,40,40,1,77,80.1937,369.5,21.124,4.5,0,12.4612,1,3.48,1,1,,,,,,,2.408561692,2.408561692,3.961609,90,90,109.33229,5,4,3,2,2,2,0.8,0.4996904025,136.8243965,CoNiO,CoNi,NiCoO-NiCo
1211,1211,0.075,268082.3467,20106.176,227,225,10,161.6,323,878.8,40,40,40,1,77,80.1937,346,21.124,32.7,0,12.4612,1,3.48,1,1,,,,,,,2.408561692,2.408561692,3.961609,90,90,109.33229,5,4,3,2,2,2,0.8,0.4996904025,136.8243965,CoNiO,CoNi,NiCoO-NiCo
1212,1212,0.075,268082.3467,20106.176,227,225,10,161.6,323,878.8,40,40,40,1,77,80.1937,257.5,21.124,11.2,0,12.4612,1,3.48,1,1,,,,,,,2.408561692,2.408561692,3.961609,90,90,109.33229,5,4,3,2,2,2,0.8,0.4996904025,136.8243965,CoNiO,CoNi,NiCoO-NiCo
1213,1213,0.03,4188786.667,125663.6,227,225,10,105.8,323,908.6,100,100,100,1,77,79.2226,133,12.26068,11.5,1,2.032,0.6,1.104,1,1,,,,,,,2.408561692,2.408561692,3.961609,90,90,109.33229,5,4,3,2,2,2,0.8,0.6724458204,141.464095,CoNiO,CoNi,NiCoO-NiCo
1214,1214,0.03,4188786.667,125663.6,227,225,10,90,323,1000.8,100,100,100,1,77,140.4242,140,28.159,146.5,0,4.3096,0.8,2.4,1,1,,,,,,,2.408561692,2.408561692,3.961609,90,90,109.33229,5,4,3,2,2,2,0.8,0.7213622291,155.8191352,CoNiO,CoNi,NiCoO-NiCo
1215,1215,0.03,4188786.667,125663.6,227,225,10,90,323,1000.8,100,100,100,1,77,140.4242,258,28.159,244.5,0,4.3096,0.8,2.4,1,1,,,,,,,2.408561692,2.408561692,3.961609,90,90,109.33229,5,4,3,2,2,2,0.8,0.7213622291,155.8191352,CoNiO,CoNi,NiCoO-NiCo
1216,1216,0.03,4188786.667,125663.6,227,225,10,90,323,1212.8,100,100,100,1,77,144.4242,217,26.7886,99,0,4.4416,0.8,2.2,1,1,,,,,,,2.408561692,2.408561692,3.961609,90,90,109.33229,5,4,3,2,2,2,0.8,0.7213622291,188.8263861,CoNiO,CoNi,NiCoO-NiCo
1217,1217,0.5,904.77792,452.38896,229,225,50,323,471,1043,6,6,6,1,5,49.894,180,33.1452,335.2,0.4,1.6033,0.76,0.4,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,5.512634482,5.512634482,5.512634482,96.20340084,96.20340084,141.6175122,3,2,1,1,2,1,0.6666666667,0.3142250531,141.9013001,Fe,FeO,Fe-FeO
1218,1218,0.5,904.77792,452.38896,229,225,50,323,471,1043,6,6,6,1,5,30.26,440,13.2,0,1,1.2468,0.6,0,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,5.512634482,5.512634482,5.512634482,96.20340084,96.20340084,141.6175122,3,2,1,1,2,1,0.6666666667,0.3142250531,141.9013001,Fe,FeO,Fe-FeO
1219,1219,0.5357142857,735.6179593,394.0810496,229,225,50,323,471,1043,5.6,5.6,5.6,1,5,62.5044,1391,19.28,397,0,1.8819,1.28,0.1,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,5.512634482,5.512634482,5.512634482,96.20340084,96.20340084,141.6175122,3,2,1,1,2,1,0.6666666667,0.3142250531,141.9013001,Fe,FeO,Fe-FeO
1220,1220,0.3125,3705.97036,1158.115738,229,225,50,323,471,1043,9.6,9.6,9.6,1,5,65.705,1391,29.8,504,0,1.95498,1.08,0.4,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,5.512634482,5.512634482,5.512634482,96.20340084,96.20340084,141.6175122,3,2,1,1,2,1,0.6666666667,0.3142250531,141.9013001,Fe,FeO,Fe-FeO
1221,1221,0.1973684211,14710.21453,2903.331814,229,225,50,353,471,1043,15.2,15.2,15.2,1,5,82.3,2654.12,31.8,304,0,0.15698,0.96,4,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,5.512634482,5.512634482,5.512634482,96.20340084,96.20340084,141.6175122,3,2,1,1,2,1,0.6666666667,0.2505307856,141.9013001,Fe,FeO,Fe-FeO
1222,1222,0.4,1767.144375,706.85775,229,225,20,353,471,1043,7.5,7.5,7.5,1,5,20,1658.13,11.6,286.7,0,1.3,1,2,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,5.512634482,5.512634482,5.512634482,96.20340084,96.20340084,141.6175122,3,2,1,1,2,1,0.6666666667,0.2505307856,141.9013001,Fe,FeO,Fe-FeO
1223,1223,0.3,4188.786667,1256.636,229,225,20,353,471,1043,10,10,10,1,5,18,2371.6,9.125,1628.74,0,4.425,1,2,1,1,2.459206015,2.459351531,2.459570029,109.469122,109.4670629,109.4595825,5.512634482,5.512634482,5.512634482,96.20340084,96.20340084,141.6175122,3,2,1,1,2,1,0.6666666667,0.2505307856,141.9013001,Fe,FeO,Fe-FeO
1224,1224,0.3333333333,3053.62548,1017.87516,167,227,50,322,948,858,9,9,9,1,10,20,792,9,9,1,1,0,1,1,1,3.788512,3.788512,3.788512,90,90,90,3.058813,5.142692,5.225572969,74.87633512,90,90,12,5,5,2,7,3,0.4166666667,0.6603375527,84.15028967,Fe2O3,Fe3O4,Fe2O3-Fe3O4
1225,1225,0.3333333333,3053.62548,1017.87516,167,227,50,567,948,858,9,9,9,1,10,57,763.21,28,42.21,0.4722,0,0,2.76,1,1,3.788512,3.788512,3.788512,90,90,90,3.058813,5.142692,5.225572969,74.87633512,90,90,12,5,5,2,7,3,0.4166666667,0.4018987342,84.15028967,Fe2O3,Fe3O4,Fe2O3-Fe3O4
1226,1226,0.3333333333,3053.62548,1017.87516,167,227,50,435,948,858,9,9,9,1,10,16.7,1051.25,6,56.35,1,0.22,1,0.002,1,1,3.788512,3.788512,3.788512,90,90,90,3.058813,5.142692,5.225572969,74.87633512,90,90,12,5,5,2,7,3,0.4166666667,0.5411392405,84.15028967,Fe2O3,Fe3O4,Fe2O3-Fe3O4
1227,1227,0.3333333333,3053.62548,1017.87516,167,227,50,724,948,858,9,9,9,1,10,16.65,1055.94,7.9,86.996,1,0.702,0,2.0028,1,1,3.788512,3.788512,3.788512,90,90,90,3.058813,5.142692,5.225572969,74.87633512,90,90,12,5,5,2,7,3,0.4166666667,0.2362869198,84.15028967,Fe2O3,Fe3O4,Fe2O3-Fe3O4
1228,1228,0.3333333333,3053.62548,1017.87516,194,166,40,167.4,293,1388,9,9,9,1,10,50.148,4800,12.997,3000,1,11.901,1,5,1,1,2.489759746,2.489759746,2.489759746,60,60,60,3.024079635,3.011828164,5.316193387,107.2949512,89.50258333,120.0378437,3,2,1,1,2,1,0.6666666667,0.428668942,344.2369665,Co,CoO,Co-CoO
1229,1229,1.321585903,48.99658531,64.75319644,123,0,30,176.4,975,561.6,2.27,2.27,2.27,1,5,57.1424,4800,35.1328,1200,0.2,0,1,1,1,1,2.940143,2.940143,3.513114,90,90,90,0,0,0,0,0,0,2,1,2,1,0,0,0.5,0.8190769231,0,MnPt,0,PtMn
1230,1230,0.9708737864,123.5844078,119.9848619,123,0,30,108.8,975,613,3.09,3.09,3.09,1,5,42.74094,3800,33.52625,3000,0,0.005229,1,1,1,1,2.940143,2.940143,3.513114,90,90,90,0,0,0,0,0,0,2,1,2,1,0,0,0.5,0.8884102564,0,MnPt,0,PtMn
